"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2274,12803.0028753,12803.0028753,12666.896847,12666.896847,12803.0028753,12803.0028753,12666.896847,12666.896847,12741.7061843,12741.7061843,12482.5475081,12482.5475081,12524.2644997,12524.2644997,11847.7187053,11847.7187053
2275,12975.9266561,12975.9266561,12841.5795798,12841.5795798,12975.9266561,12975.9266561,12841.5795798,12841.5795798,12915.0646844,12915.0646844,12658.3376088,12658.3376088,12695.9338933,12695.9338933,12018.1660732,12018.1660732
2276,13154.6360817,13154.6360817,13022.0706739,13022.0706739,13154.6360817,13154.6360817,13022.0706739,13022.0706739,13094.2237225,13094.2237225,12839.9793062,12839.9793062,12873.3743114,12873.3743114,12194.3661482,12194.3661482
2277,13334.5859454,13334.5859454,13203.8744251,13203.8744251,13334.5859454,13334.5859454,13203.8744251,13203.8744251,13274.6592918,13274.6592918,13023.0410397,13023.0410397,13052.1416031,13052.1416031,12372.120467,12372.120467
2278,13515.7506569,13515.7506569,13386.9624184,13386.9624184,13515.7506569,13515.7506569,13386.9624184,13386.9624184,13456.3470991,13456.3470991,13207.4984473,13207.4984473,13232.2142845,13232.2142845,12551.4128774,12551.4128774
2279,13698.1057554,13698.1057554,13571.3076274,13571.3076274,13698.1057554,13698.1057554,13571.3076274,13571.3076274,13639.2636272,13639.2636272,13393.32755,13393.32755,13413.571662,13413.571662,12732.2276782,12732.2276782
2280,13881.6278306,13881.6278306,13756.8842572,13756.8842572,13881.6278306,13881.6278306,13756.8842572,13756.8842572,13823.3861142,13823.3861142,13580.5047581,13580.5047581,13596.1938106,13596.1938106,12914.5496237,12914.5496237
2281,14071.232607,14071.232607,13948.5658196,13948.5658196,14071.232607,14071.232607,13948.5658196,13948.5658196,14013.6090351,14013.6090351,13773.8396554,13773.8396554,13784.8977646,13784.8977646,13102.9611582,13102.9611582
2282,14262.137049,14262.137049,14141.6137493,14141.6137493,14262.137049,14262.137049,14141.6137493,14141.6137493,14205.1693371,14205.1693371,13968.6545547,13968.6545547,13975.0023062,13975.0023062,13293.024308,13293.024308
2283,14454.3141717,14454.3141717,14335.9980237,14335.9980237,14454.3141717,14454.3141717,14335.9980237,14335.9980237,14398.0408842,14398.0408842,14164.922243,14164.922243,14166.4844885,14166.4844885,13484.7212595,13484.7212595
2284,14647.7381344,14647.7381344,14531.689948,14531.689948,14647.7381344,14647.7381344,14531.689948,14531.689948,14592.1983414,14592.1983414,14362.6158522,14362.6158522,14359.3221774,14359.3221774,13678.0346115,13678.0346115
2285,14842.3841664,14842.3841664,14728.6620132,14728.6620132,14842.3841664,14842.3841664,14728.6620132,14728.6620132,14787.617152,14787.617152,14561.7088695,14561.7088695,14553.4940296,14553.4940296,13872.947384,13872.947384
2286,15043.4201449,15043.4201449,14932.0432459,14932.0432459,15043.4201449,15043.4201449,14932.0432459,14932.0432459,14989.4455625,14989.4455625,14767.2709498,14767.2709498,14754.0702657,14754.0702657,14074.2995862,14074.2995862
2287,15245.8158037,15245.8158037,15136.8423132,15136.8423132,15245.8158037,15245.8158037,15136.8423132,15136.8423132,15192.6717379,15192.6717379,14974.3673687,14974.3673687,14956.1224609,14956.1224609,14277.4017491,14277.4017491
2288,15449.5426904,15449.5426904,15343.0274613,15343.0274613,15449.5426904,15449.5426904,15343.0274613,15343.0274613,15397.2675057,15397.2675057,15182.9675827,15182.9675827,15159.6260481,15159.6260481,14482.2340477,14482.2340477
2289,15654.5735077,15654.5735077,15550.5681852,15550.5681852,15654.5735077,15654.5735077,15550.5681852,15550.5681852,15603.205517,15603.205517,15393.0413476,15393.0413476,15364.5572922,15364.5572922,14688.7770183,14688.7770183
2290,15860.8820435,15860.8820435,15759.4351056,15759.4351056,15860.8820435,15860.8820435,15759.4351056,15759.4351056,15810.4592243,15810.4592243,15604.5587315,15604.5587315,15570.893268,15570.893268,14897.0115708,14897.0115708
2291,16073.8982788,16073.8982788,15975.0228703,15975.0228703,16073.8982788,16073.8982788,15975.0228703,15975.0228703,16024.4407443,16024.4407443,15822.8600479,15822.8600479,15783.968104,15783.968104,15112.0476247,15112.0476247
2292,16288.3348609,16288.3348609,16192.0771179,16192.0771179,16288.3348609,16288.3348609,16192.0771179,16192.0771179,16239.8792396,16239.8792396,16042.7421651,16042.7421651,15998.5954516,15998.5954516,15328.9315022,15328.9315022
2293,16504.1617821,16504.1617821,16410.5641992,16410.5641992,16504.1617821,16504.1617821,16410.5641992,16410.5641992,16456.7442777,16456.7442777,16264.1706489,16264.1706489,16214.7489354,16214.7489354,15547.6409331,15547.6409331
2294,16721.3501967,16721.3501967,16630.4516201,16630.4516201,16721.3501967,16721.3501967,16630.4516201,16630.4516201,16675.0062719,16675.0062719,16487.1113101,16487.1113101,16432.4030277,16432.4030277,15768.1539414,15768.1539414
2295,16939.8723565,16939.8723565,16851.70794,16851.70794,16939.8723565,16939.8723565,16851.70794,16851.70794,16894.6364581,16894.6364581,16711.5302209,16711.5302209,16651.5330267,16651.5330267,15990.4488616,15990.4488616
2296,17165.4302104,17165.4302104,17080.003379,17080.003379,17165.4302104,17165.4302104,17080.003379,17080.003379,17121.320765,17121.320765,16943.0485914,16943.0485914,16877.7476493,16877.7476493,16219.9178754,16219.9178754
2297,17392.4695686,17392.4695686,17309.8105096,17309.8105096,17392.4695686,17392.4695686,17309.8105096,17309.8105096,17349.5192107,17349.5192107,17176.1836457,17176.1836457,17105.5918694,17105.5918694,16451.3301685,16451.3301685
2298,17620.958762,17620.958762,17541.0935764,17541.0935764,17620.958762,17620.958762,17541.0935764,17541.0935764,17579.1988481,17579.1988481,17410.896408,17410.896408,17335.0372796,17335.0372796,16684.6604894,16684.6604894
2299,17850.8672885,17850.8672885,17773.8178747,17773.8178747,17850.8672885,17850.8672885,17773.8178747,17773.8178747,17810.3275969,17810.3275969,17647.1480859,17647.1480859,17566.0563316,17566.0563316,16919.8837963,16919.8837963
2300,18082.165755,18082.165755,18007.9496731,18007.9496731,18082.165755,18082.165755,18007.9496731,18007.9496731,18042.8742198,18042.8742198,17884.90009,17884.90009,17798.622315,17798.622315,17156.9752777,17156.9752777
2301,18324.4646728,18324.4646728,18252.5187265,18252.5187265,18324.4646728,18324.4646728,18252.5187265,18252.5187265,18286.68764,18286.68764,18133.8636111,18133.8636111,18042.4679176,18042.4679176,17405.3055444,17405.3055444
2302,18567.9120618,18567.9120618,18497.3195685,18497.3195685,18567.9120618,18567.9120618,18497.3195685,18497.3195685,18531.9886646,18531.9886646,18384.0406099,18384.0406099,18287.8060658,18287.8060658,17654.8822153,17654.8822153
2303,18812.5666079,18812.5666079,18742.5926311,18742.5926311,18812.5666079,18812.5666079,18742.5926311,18742.5926311,18778.6081045,18778.6081045,18635.0077901,18635.0077901,18534.351343,18534.351343,17904.9634212,17904.9634212
2304,19058.4586306,19058.4586306,18988.4939961,18988.4939961,19058.4586306,19058.4586306,18988.4939961,18988.4939961,19026.4165611,19026.4165611,18886.4536578,18886.4536578,18781.8685968,18781.8685968,18154.944324,18154.944324
2305,19305.6002826,19305.6002826,19235.1248224,19235.1248224,19305.6002826,19305.6002826,19235.1248224,19235.1248224,19275.309838,19275.309838,19138.1370233,19138.1370233,19030.1583141,19030.1583141,18404.3168384,18404.3168384
2306,19556.6282999,19556.6282999,19485.2947727,19485.2947727,19556.6282999,19556.6282999,19485.2947727,19485.2947727,19527.7881882,19527.7881882,19392.466616,19392.466616,19281.5896275,19281.5896275,18655.1059907,18655.1059907
2307,19809.1518008,19809.1518008,19736.7807068,19736.7807068,19809.1518008,19809.1518008,19736.7807068,19736.7807068,19781.4803949,19781.4803949,19647.2805053,19647.2805053,19533.896015,19533.896015,18905.4438747,18905.4438747
2308,20063.1446221,20063.1446221,19989.5666957,19989.5666957,20063.1446221,20063.1446221,19989.5666957,19989.5666957,20036.4491396,20036.4491396,19902.8225096,19902.8225096,19787.2044679,19787.2044679,19155.7468985,19155.7468985
2309,20318.5809038,20318.5809038,20243.6352008,20243.6352008,20318.5809038,20318.5809038,20243.6352008,20243.6352008,20292.7306078,20292.7306078,20159.2569658,20159.2569658,20041.6021136,20041.6021136,19406.3173125,19406.3173125
2310,20575.4352425,20575.4352425,20498.9676125,20498.9676125,20575.4352425,20575.4352425,20498.9676125,20498.9676125,20550.3446221,20550.3446221,20416.6981024,20416.6981024,20297.1492844,20297.1492844,19657.3797052,19657.3797052
2311,20840.3317899,20840.3317899,20762.2292941,20762.2292941,20840.3317899,20840.3317899,20762.2292941,20762.2292941,20815.9104885,20815.9104885,20681.7962827,20681.7962827,20560.4177414,20560.4177414,19915.4332222,19915.4332222
2312,21106.8834162,21106.8834162,21027.1114368,21027.1114368,21106.8834162,21106.8834162,21027.1114368,21027.1114368,21083.0491804,21083.0491804,20948.2708654,20948.2708654,20825.1337518,20825.1337518,20174.5067579,20174.5067579
2313,21375.051633,21375.051633,21293.5660613,21293.5660613,21375.051633,21375.051633,21293.5660613,21293.5660613,21351.7486582,21351.7486582,21216.1513078,21216.1513078,21091.3024535,21091.3024535,20434.6776552,20434.6776552
2314,21644.8003466,21644.8003466,21561.5494408,21561.5494408,21644.8003466,21644.8003466,21561.5494408,21561.5494408,21621.9935356,21621.9935356,21485.4545202,21485.4545202,21358.920103,21358.920103,20695.9952182,20695.9952182
2315,21916.095626,21916.095626,21831.0215392,21831.0215392,21916.095626,21916.095626,21831.0215392,21831.0215392,21893.7661361,21893.7661361,21756.1880705,21756.1880705,21627.9776259,21627.9776259,20958.4908388,20958.4908388
2316,22195.8583163,22195.8583163,22108.9142651,22108.9142651,22195.8583163,22195.8583163,22108.9142651,22108.9142651,22173.9714538,22173.9714538,22035.2355917,22035.2355917,21905.3044053,21905.3044053,21228.8193693,21228.8193693
2317,22477.3842926,22477.3842926,22388.5806723,22388.5806723,22477.3842926,22477.3842926,22388.5806723,22388.5806723,22455.904631,22455.904631,22315.9518068,22315.9518068,22184.2842727,22184.2842727,21500.6000912,21500.6000912
2318,22760.6312909,22760.6312909,22669.9653256,22669.9653256,22760.6312909,22760.6312909,22669.9653256,22669.9653256,22739.5364425,22739.5364425,22598.3192067,22598.3192067,22464.8933114,22464.8933114,21773.8301325,21773.8301325
2319,23045.5598908,23045.5598908,22953.0181843,22953.0181843,23045.5598908,23045.5598908,22953.0181843,22953.0181843,23024.8378946,23024.8378946,22882.3180853,22882.3180853,22747.1076312,22747.1076312,22048.5038937,22048.5038937
2320,23332.133211,23332.133211,23237.6938398,23237.6938398,23332.133211,23332.133211,23237.6938398,23237.6938398,23311.7804458,23311.7804458,23167.9273017,23167.9273017,23030.9036066,23030.9036066,22324.613856,22324.613856
2321,23627.5871942,23627.5871942,23531.2229876,23531.2229876,23627.5871942,23627.5871942,23531.2229876,23531.2229876,23607.5850052,23607.5850052,23462.3310599,23462.3310599,23323.4207783,23323.4207783,22609.0987022,22609.0987022
2322,23924.8963561,23924.8963561,23826.6280846,23826.6280846,23924.8963561,23924.8963561,23826.6280846,23826.6280846,23905.22517,23905.22517,23758.5527533,23758.5527533,23617.7228662,23617.7228662,22895.2512949,22895.2512949
2323,24224.0171977,24224.0171977,24123.8535959,24123.8535959,24224.0171977,24224.0171977,24123.8535959,24123.8535959,24204.665589,24204.665589,24056.5604403,24056.5604403,23913.7785821,23913.7785821,23183.0510072,23183.0510072
2324,24524.9090468,24524.9090468,24422.8491832,24422.8491832,24524.9090468,24524.9090468,24422.8491832,24422.8491832,24505.8721765,24505.8721765,24356.3228611,24356.3228611,24211.5577543,24211.5577543,23472.4775054,23472.4775054
2325,24827.5337573,24827.5337573,24723.5689551,24723.5689551,24827.5337573,24827.5337573,24723.5689551,24723.5689551,24808.8121163,24808.8121163,24657.809572,24657.809572,24511.0312694,24511.0312694,23763.5107028,23763.5107028
2326,25139.4567999,25139.4567999,25033.5627735,25033.5627735,25139.4567999,25139.4567999,25033.5627735,25033.5627735,25121.038554,25121.038554,24968.5314647,24968.5314647,24819.6657767,24819.6657767,24063.4008868,24063.4008868
2327,25453.3230452,25453.3230452,25345.5192211,25345.5192211,25453.3230452,25453.3230452,25345.5192211,25345.5192211,25435.1966996,25435.1966996,25281.1817319,25281.1817319,25130.1987784,25130.1987784,24365.1176724,24365.1176724
2328,25769.0883661,25769.0883661,25659.3844744,25659.3844744,25769.0883661,25769.0883661,25659.3844744,25659.3844744,25751.2481255,25751.2481255,25595.7230197,25595.7230197,25442.5946462,25442.5946462,24668.631567,24668.631567
2329,26086.7113101,26086.7113101,25975.1093106,25975.1093106,26086.7113101,26086.7113101,25975.1093106,25975.1093106,26069.1560117,26069.1560117,25912.1194993,25912.1194993,25756.8192026,25756.8192026,24973.91418,24973.91418
2330,26406.1528323,26406.1528323,26292.6484638,26292.6484638,26406.1528323,26406.1528323,26292.6484638,26292.6484638,26388.8850861,26388.8850861,26230.3368207,26230.3368207,26072.839625,26072.839625,25280.9380712,25280.9380712
2331,26735.3211867,26735.3211867,26619.8873807,26619.8873807,26735.3211867,26735.3211867,26619.8873807,26619.8873807,26718.3337176,26718.3337176,26558.228284,26558.228284,26398.4624837,26398.4624837,25597.2802502,25597.2802502
2332,27066.5216657,27066.5216657,26949.1733575,26949.1733575,27066.5216657,27066.5216657,26949.1733575,26949.1733575,27049.8085906,27049.8085906,26888.1489496,26888.1489496,26726.0893447,26726.0893447,25915.5803364,25915.5803364
2333,27399.7094209,27399.7094209,27280.4540864,27280.4540864,27399.7094209,27399.7094209,27280.4540864,27280.4540864,27383.2690017,27383.2690017,27220.0584787,27220.0584787,27055.6812469,27055.6812469,26235.8029381,26235.8029381
2334,27734.8421287,27734.8421287,27613.6812686,27613.6812686,27734.8421287,27734.8421287,27613.6812686,27613.6812686,27718.6760038,27718.6760038,27553.9183299,27553.9183299,27387.2008891,27387.2008891,26557.914202,26557.914202
2335,28071.8797621,28071.8797621,27948.8100889,27948.8100889,28071.8797621,28071.8797621,27948.8100889,27948.8100889,28055.9923283,28055.9923283,27889.6916644,27889.6916644,27720.6125231,27720.6125231,26881.8816347,26881.8816347
2336,28419.0859685,28419.0859685,28294.0760142,28294.0760142,28419.0859685,28419.0859685,28294.0760142,28294.0760142,28403.4736018,28403.4736018,28235.5869872,28235.5869872,28064.0749052,28064.0749052,27215.6223299,27215.6223299
2337,28768.4158413,28768.4158413,28641.4758092,28641.4758092,28768.4158413,28768.4158413,28641.4758092,28641.4758092,28753.0769263,28753.0769263,28583.6107496,28583.6107496,28409.6431537,28409.6431537,27551.4370016,27551.4370016
2338,29119.8235275,29119.8235275,28990.9579511,28990.9579511,29119.8235275,29119.8235275,28990.9579511,28990.9579511,29104.7595001,29104.7595001,28933.7202387,28933.7202387,28757.2755243,28757.2755243,27889.2859957,27889.2859957
2339,29473.2655956,29473.2655956,29342.4744621,29342.4744621,29473.2655956,29473.2655956,29342.4744621,29342.4744621,29458.4803798,29458.4803798,29285.8746669,29285.8746669,29106.9318778,29106.9318778,28229.1314556,28229.1314556
2340,29828.7008398,29828.7008398,29695.9804864,29695.9804864,29828.7008398,29828.7008398,29695.9804864,29695.9804864,29814.2003946,29814.2003946,29640.0350646,29640.0350646,29458.5721802,29458.5721802,28570.9347246,28570.9347246
2341,30194.7609189,30194.7609189,30060.075256,30060.075256,30194.7609189,30194.7609189,30060.075256,30060.075256,30180.5445835,30180.5445835,30004.7775533,30004.7775533,29820.717693,29820.717693,28922.9601088,28922.9601088
2342,30563.039427,30563.039427,30426.3945211,30426.3945211,30563.039427,30563.039427,30426.3945211,30426.3945211,30549.1088051,30549.1088051,30371.7484654,30371.7484654,30185.0642701,30185.0642701,29277.154302,29277.154302
2343,30933.4892149,30933.4892149,30794.8867977,30794.8867977,30933.4892149,30933.4892149,30794.8867977,30794.8867977,30919.8481777,30919.8481777,30740.9028651,30740.9028651,30551.5664562,30551.5664562,29633.4705739,29633.4705739
2344,31306.0655019,31306.0655019,31165.5038241,31165.5038241,31306.0655019,31306.0655019,31165.5038241,31165.5038241,31292.7197704,31292.7197704,31112.1978379,31112.1978379,30920.181021,30920.181021,29991.8650555,29991.8650555
2345,31680.7257042,31680.7257042,31538.2002144,31538.2002144,31680.7257042,31680.7257042,31538.2002144,31538.2002144,31667.6825134,31667.6825134,31485.5923803,31485.5923803,31290.8668004,31290.8668004,30352.2964108,30352.2964108
2346,32066.4819223,32066.4819223,31921.9521223,31921.9521223,32066.4819223,32066.4819223,31921.9521223,31921.9521223,32053.7429781,32053.7429781,31870.0424926,31870.0424926,31672.52348,31672.52348,30723.3990162,30723.3990162
2347,32454.5547522,32454.5547522,32308.0233012,32308.0233012,32454.5547522,32454.5547522,32308.0233012,32308.0233012,32442.1240227,32442.1240227,32256.8226683,32256.8226683,32056.478981,32056.478981,31096.7632058,31096.7632058
2348,32844.8954983,32844.8954983,32696.3616874,32696.3616874,32844.8954983,32844.8954983,32696.3616874,32696.3616874,32832.7786625,32832.7786625,32645.8857871,32645.8857871,32442.6864821,32442.6864821,31472.3423385,31472.3423385
2349,33237.457823,33237.457823,33086.9182337,33086.9182337,33237.457823,33237.457823,33086.9182337,33086.9182337,33225.6619566,33225.6619566,33037.1868415,33037.1868415,32831.1013022,32831.1013022,31850.0921759,31850.0921759
2350,33632.1975918,33632.1975918,33479.6466196,33479.6466196,33632.1975918,33632.1975918,33479.6466196,33479.6466196,33620.7309142,33620.7309142,33430.6828244,33430.6828244,33221.68078,33221.68078,32229.9706876,32229.9706876
2351,34038.5201189,34038.5201189,33883.9131675,33883.9131675,34038.5201189,34038.5201189,33883.9131675,33883.9131675,34027.3862192,34027.3862192,33835.7223091,33835.7223091,33623.7145304,33623.7145304,32620.9921249,32620.9921249
2352,34447.2609448,34447.2609448,34290.5979213,34290.5979213,34447.2609448,34447.2609448,34290.5979213,34290.5979213,34436.4654888,34436.4654888,34243.1957148,34243.1957148,34028.1497161,34028.1497161,33014.376406,33014.376406
2353,34858.3696221,34858.3696221,34699.6477561,34699.6477561,34858.3696221,34858.3696221,34699.6477561,34699.6477561,34847.9195983,34847.9195983,34653.0537393,34653.0537393,34434.937577,34434.937577,33410.0753346,33410.0753346
2354,35271.7980846,35271.7980846,35111.0124483,35111.0124483,35271.7980846,35271.7980846,35111.0124483,35111.0124483,35261.7015608,35261.7015608,35065.2492855,35065.2492855,34844.0315362,34844.0315362,33808.0430512,33808.0430512
2355,35687.5005024,35687.5005024,35524.6444243,35524.6444243,35687.5005024,35687.5005024,35524.6444243,35524.6444243,35677.7664315,35677.7664315,35479.7373468,35479.7373468,35255.3870877,35255.3870877,34208.2358722,34208.2358722
2356,36115.2879706,36115.2879706,35950.3130551,35950.3130551,36115.2879706,36115.2879706,35950.3130551,35950.3130551,36105.9214634,36105.9214634,35906.2716284,35906.2716284,35678.6958819,35678.6958819,34620.0593932,34620.0593932
2357,36545.5989598,36545.5989598,36378.5028964,36378.5028964,36545.5989598,36545.5989598,36378.5028964,36378.5028964,36536.6068843,36536.6068843,36335.3463134,36335.3463134,36104.5121124,36104.5121124,35034.3507732,35034.3507732
2358,36978.3811035,36978.3811035,36809.1593944,36809.1593944,36978.3811035,36978.3811035,36809.1593944,36809.1593944,36969.7713827,36969.7713827,36766.9099017,36766.9099017,36532.7848947,36532.7848947,35451.0598135,35451.0598135
2359,37413.5844642,37413.5844642,37242.2308486,37242.2308486,37413.5844642,37413.5844642,37242.2308486,37242.2308486,37405.365883,37405.365883,37200.9131912,37200.9131912,36963.4656076,36963.4656076,35870.1386934,35870.1386934
2360,37851.1613945,37851.1613945,37677.6681851,37677.6681851,37851.1613945,37851.1613945,37677.6681851,37677.6681851,37843.3434445,37843.3434445,37637.3091612,37637.3091612,37396.5077814,37396.5077814,36291.5418191,36291.5418191
2361,38301.3416612,38301.3416612,38125.6569121,38125.6569121,38301.3416612,38301.3416612,38125.6569121,38125.6569121,38293.9307219,38293.9307219,38086.2695685,38086.2695685,37842.0177629,37842.0177629,36725.0785108,36725.0785108
2362,38754.1542379,38754.1542379,38576.2738379,38576.2738379,38754.1542379,38754.1542379,38576.2738379,38576.2738379,38747.1580242,38747.1580242,38537.879811,38537.879811,38290.1443271,38290.1443271,37161.1908677,37161.1908677
2363,39209.5446995,39209.5446995,39029.4626991,39029.4626991,39209.5446995,39209.5446995,39029.4626991,39029.4626991,39202.9718004,39202.9718004,38992.086158,38992.086158,38740.8343811,38740.8343811,37599.8265586,37599.8265586
2364,39667.4611167,39667.4611167,39485.1700849,39485.1700849,39667.4611167,39667.4611167,39485.1700849,39485.1700849,39661.3208353,39661.3208353,39448.8372719,39448.8372719,39194.0371877,39194.0371877,38040.9357024,38040.9357024
2365,40127.8539196,40127.8539196,39943.3452265,39943.3452265,40127.8539196,40127.8539196,39943.3452265,39943.3452265,40122.1561447,40122.1561447,39908.0840895,39908.0840895,39649.7042513,39649.7042513,38484.4707202,38484.4707202
2366,40601.3845391,40601.3845391,40414.6028849,40414.6028849,40601.3845391,40601.3845391,40414.6028849,40414.6028849,40596.1367537,40596.1367537,40380.4294637,40380.4294637,40118.3694642,40118.3694642,38940.6573192,38940.6573192
2367,41077.6598556,41077.6598556,40888.5996488,40888.5996488,41077.6598556,41077.6598556,40888.5996488,40888.5996488,41072.870375,41072.870375,40855.5373045,40855.5373045,40589.7636188,40589.7636188,39399.5301905,39399.5301905
2368,41556.6232663,41556.6232663,41365.2773258,41365.2773258,41556.6232663,41556.6232663,41365.2773258,41365.2773258,41552.3011591,41552.3011591,41333.3516049,41333.3516049,41063.8313515,41063.8313515,39861.0348132,39861.0348132
2369,42038.2207449,42038.2207449,41844.58061,41844.58061,42038.2207449,42038.2207449,41844.58061,41844.58061,42034.3756952,42034.3756952,41813.8188492,41813.8188492,41540.5197525,41540.5197525,40325.1191993,40325.1191993
2370,42522.4007053,42522.4007053,42326.4568816,42326.4568816,42522.4007053,42522.4007053,42326.4568816,42326.4568816,42519.0429022,42519.0429022,42296.8878909,42296.8878909,42019.7782484,42019.7782484,40791.7337461,40791.7337461
2371,43020.2692613,43020.2692613,42821.9632432,42821.9632432,43020.2692613,43020.2692613,42821.9632432,42821.9632432,43017.407192,43017.407192,42793.6057612,42793.6057612,42512.5811875,42512.5811875,41271.5332901,41271.5332901
2372,43520.9985305,43520.9985305,43320.3234905,43320.3234905,43520.9985305,43520.9985305,43320.3234905,43320.3234905,43518.6409444,43518.6409444,43293.2021172,43293.2021172,43008.2287609,43008.2287609,41754.1327216,41754.1327216
2373,44024.5296267,44024.5296267,43821.477326,43821.477326,44024.5296267,44024.5296267,43821.477326,43821.477326,44022.6859475,44022.6859475,43795.6186202,43795.6186202,43506.6632736,43506.6632736,42239.4752815,42239.4752815
2374,44530.8063322,44530.8063322,44325.3673982,44325.3673982,44530.8063322,44530.8063322,44325.3673982,44325.3673982,44529.4865341,44529.4865341,44300.7995238,44300.7995238,44007.8295859,44007.8295859,42727.5068316,42727.5068316
2375,45039.7749598,45039.7749598,44831.9391061,44831.9391061,45039.7749598,45039.7749598,44831.9391061,44831.9391061,45038.989469,45038.989469,44808.6915482,44808.6915482,44511.6749931,44511.6749931,43218.1757058,43218.1757058
2376,45562.9997742,45562.9997742,45352.7053944,45352.7053944,45562.9997742,45562.9997742,45352.7053944,45352.7053944,45562.7580314,45562.7580314,45330.7994363,45330.7994363,45029.627671,45029.627671,43722.5790558,43722.5790558
2377,46089.2049926,46089.2049926,45876.4442058,45876.4442058,46089.2049926,46089.2049926,45876.4442058,45876.4442058,46089.5160728,46089.5160728,45855.9053694,45855.9053694,45550.5441351,45550.5441351,44229.8991287,44229.8991287
2378,46618.3293494,46618.3293494,46403.0929922,46403.0929922,46618.3293494,46618.3293494,46403.0929922,46403.0929922,46619.2029509,46619.2029509,46383.9486137,46383.9486137,46074.3642945,46074.3642945,44740.0768741,44740.0768741
2379,47150.3143481,47150.3143481,46932.5922303,46932.5922303,47150.3143481,47150.3143481,46932.5922303,46932.5922303,47151.7606784,47151.7606784,46914.8711325,46914.8711325,46601.0307194,46601.0307194,45253.0559534,45253.0559534
2380,47685.1041201,47685.1041201,47464.885226,47464.885226,47685.1041201,47685.1041201,47464.885226,47464.885226,47687.1338049,47687.1338049,47448.6174562,47448.6174562,47130.4885163,47130.4885163,45768.7825911,45768.7825911
2381,48234.7344555,48234.7344555,48011.9541482,48011.9541482,48234.7344555,48234.7344555,48011.9541482,48011.9541482,48237.357872,48237.357872,47997.1634809,47997.1634809,47674.6329765,47674.6329765,46298.8093549,46298.8093549
2382,48787.4685994,48787.4685994,48562.1180816,48562.1180816,48787.4685994,48787.4685994,48562.1180816,48562.1180816,48790.6950805,48790.6950805,48548.8307622,48548.8307622,48221.8639357,48221.8639357,46831.8730707,46831.8730707
2383,49343.2428172,49343.2428172,49115.3121035,49115.3121035,49343.2428172,49343.2428172,49115.3121035,49115.3121035,49347.0822876,49347.0822876,49103.5561029,49103.5561029,48772.1188395,48772.1188395,47367.9123351,47367.9123351
2384,49901.9962512,49901.9962512,49671.4744077,49671.4744077,49901.9962512,49901.9962512,49671.4744077,49671.4744077,49906.4591189,49906.4591189,49661.2791108,49661.2791108,49325.3379037,49325.3379037,47906.8685525,47906.8685525
2385,50463.6707756,50463.6707756,50230.5461092,50230.5461092,50463.6707756,50463.6707756,50230.5461092,50230.5461092,50468.7678453,50468.7678453,50221.9420652,50221.9420652,49881.4639852,49881.4639852,48448.6857842,48448.6857842
2386,51040.7870135,51040.7870135,50804.9918999,50804.9918999,51040.7870135,51040.7870135,50804.9918999,50804.9918999,51046.5296064,51046.5296064,50798.0053898,50798.0053898,50452.8727192,50452.8727192,49005.3850472,49005.3850472
2387,51621.1342074,51621.1342074,51382.6590333,51382.6590333,51621.1342074,51621.1342074,51382.6590333,51382.6590333,51627.5318745,51627.5318745,51377.3169103,51377.3169103,51027.4942989,51027.4942989,49565.2450051,49565.2450051
2388,52204.6460681,52204.6460681,51963.4801023,51963.4801023,52204.6460681,52204.6460681,51963.4801023,51963.4801023,52211.708934,52211.708934,51959.8108937,51959.8108937,51605.263636,51605.263636,50128.2018351,50128.2018351
2389,52791.2592976,52791.2592976,52547.3909198,52547.3909198,52791.2592976,52791.2592976,52547.3909198,52547.3909198,52798.9979548,52798.9979548,52545.4245241,52545.4245241,52186.1185251,52186.1185251,50694.1946223,50694.1946223
2390,53380.913439,53380.913439,53134.3303199,53134.3303199,53380.913439,53380.913439,53134.3303199,53134.3303199,53389.3388638,53389.3388638,53134.0977647,53134.0977647,52769.9995109,52769.9995109,51263.165206,51263.165206
2391,53986.6279777,53986.6279777,53737.2595241,53737.2595241,53986.6279777,53986.6279777,53737.2595241,53737.2595241,53995.7524576,53995.7524576,53738.7896588,53738.7896588,53369.7765173,53369.7765173,51847.6167841,51847.6167841
2392,54595.7044245,54595.7044245,54343.5402841,54343.5402841,54595.7044245,54595.7044245,54343.5402841,54343.5402841,54605.5377088,54605.5377088,54346.8605102,54346.8605102,53972.8964459,53972.8964459,52435.3564496,52435.3564496
2393,55208.0738531,55208.0738531,54953.1026079,54953.1026079,55208.0738531,55208.0738531,54953.1026079,54953.1026079,55218.6262544,55218.6262544,54958.2419741,54958.2419741,54579.2916008,54579.2916008,53026.3178875,53026.3178875
2394,55823.6704473,55823.6704473,55565.8798354,55565.8798354,55823.6704473,55823.6704473,55565.8798354,55565.8798354,55834.9527377,55834.9527377,55572.8687388,55572.8687388,55188.897286,55188.897286,53620.4377947,53620.4377947
2395,56442.4313464,56442.4313464,56181.8084357,56181.8084357,56442.4313464,56442.4313464,56181.8084357,56181.8084357,56454.4546746,56454.4546746,56190.6783835,56190.6783835,55801.6516678,55801.6516678,54217.6557249,54217.6557249
