"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2142,6846.64453634,26005.8252137,6739.30988051,25522.1095275,6846.64453634,26005.8252137,6739.30988051,25522.1095275,6848.39777234,25989.3038966,6744.85832175,25476.0196237,6834.08144741,25894.0738345,6702.07034414,25189.1148191
2143,6855.40727448,26217.5881237,6747.92506493,25730.3066998,6855.40727448,26217.5881237,6747.92506493,25730.3066998,6857.13714343,26200.5021071,6753.40519572,25682.5659709,6842.77279521,26104.1115043,6710.47122302,25392.1330193
2144,6863.8935535,26428.0720249,6756.27008169,25937.2869819,6863.8935535,26428.0720249,6756.27008169,25937.2869819,6865.60071208,26410.4227223,6761.68379568,25887.8989135,6851.18993419,26312.8805356,6718.60868205,25593.965278
2145,6872.11086426,26637.2532995,6764.35217699,26143.0262748,6872.11086426,26637.2532995,6764.35217699,26143.0262748,6873.79595951,26619.042345,6769.70134164,26091.9950146,6859.34029991,26520.3576461,6726.48980207,25794.5885103
2146,6880.067046,26845.1221547,6772.17895377,26347.5142897,6880.067046,26845.1221547,6772.17895377,26347.5142897,6881.7307147,26826.3513914,6777.46540851,26294.8446144,6867.23167657,26726.5333588,6734.12202133,25993.9933802
2147,6887.76973896,27051.6691265,6779.75782198,26550.7409969,6887.76973896,27051.6691265,6779.75782198,26550.7409969,6889.41260663,27032.3405825,6784.9833751,26496.4382398,6874.87164887,26931.3984834,6741.5125834,26192.1706797
2148,6895.22590939,27256.8720711,6787.09552638,26752.6836939,6895.22590939,27256.8720711,6787.09552638,26752.6836939,6896.8485902,27236.987957,6792.2619546,26696.7537374,6882.26712853,27134.931145,6748.66806967,26389.0985145
2149,6902.44237667,27460.709497,6794.1986737,26953.3203486,6902.44237667,27460.709497,6794.1986737,26953.3203486,6904.04547345,27440.2722069,6799.30772227,26895.7696285,6889.42488157,27337.1101212,6755.59492716,26584.7556645
2150,6909.4258149,27663.1605747,6801.07373366,27152.6296019,6909.4258149,27663.1605747,6801.07373366,27152.6296019,6911.00991916,27642.1726857,6806.12711624,27093.465107,6896.35152983,27537.9148501,6762.2994692,26779.1215794
2151,6916.18317386,27864.2176787,6807.72745878,27350.6032851,6916.18317386,27864.2176787,6807.72745878,27350.6032851,6917.74886547,27842.6819414,6812.72685648,27289.8325273,6903.0539714,27737.3379554,6768.78829348,26972.1888431
2152,6922.72122225,28063.8735482,6814.16642656,27547.2335553,6922.72122225,28063.8735482,6814.16642656,27547.2335553,6924.26906865,28041.7928601,6819.1134854,27484.8644913,6909.53892309,27935.3723852,6775.06782202,27163.9502397
2153,6929.04615041,28262.1088822,6820.39664363,27742.5005401,6929.04615041,28262.1088822,6820.39664363,27742.5005401,6930.57670675,28239.4862889,6825.29297501,27678.5415741,6915.81252466,28131.9990484,6781.14390991,27354.3865293
2154,6935.16401132,28458.9050278,6826.4239865,27936.3850244,6935.16401132,28458.9050278,6826.4239865,27936.3850244,6936.67782075,28435.7437273,6831.27116788,27870.8450219,6921.88077986,28327.1995068,6787.02228623,27543.4791443
2155,6941.08072243,28654.243989,6832.25420289,28128.8684556,6941.08072243,28654.243989,6832.25420289,28128.8684556,6942.57831629,28630.5473337,6837.05377842,28061.7567508,6927.74955818,28520.9559801,6792.70855504,27731.2101853
2156,6946.80241821,28848.1203718,6837.89326356,28319.9448691,6946.80241821,28848.1203718,6837.89326356,28319.9448691,6948.2843159,28823.8918597,6842.64674348,28251.2712372,6933.42494673,28713.2632724,6798.20854525,27917.5742866
2157,6952.3350687,29040.5291588,6843.34698051,28509.6086598,6952.3350687,29040.5291588,6843.34698051,28509.6086598,6953.80177704,29015.7724062,6848.05583925,28439.3832355,6938.91286826,28904.1165257,6803.52792713,28102.5663224
2158,6957.68414751,29231.4538881,6848.6206756,28697.8427889,6957.68414751,29231.4538881,6848.6206756,28697.8427889,6959.13616103,29206.1726324,6853.28635262,28626.0760759,6944.21875048,29093.4994424,6808.671885,28286.1697502
2159,6962.85500101,29420.8787335,6853.71954934,28884.6308568,6962.85500101,29420.8787335,6853.71954934,28884.6308568,6964.29280234,29395.0768397,6858.34345017,28811.3337463,6949.34789523,29281.3963674,6813.64548592,28468.3686871
2160,6967.85285028,29608.7885131,6858.64868249,29069.9571085,6967.85285028,29608.7885131,6858.64868249,29069.9571085,6969.27691045,29582.4699773,6863.23217958,28995.1408912,6954.3054803,29467.7922925,6818.45368098,28649.1479047
2161,6972.68308677,29795.1800811,6863.41333125,29253.8178134,6972.68308677,29795.1800811,6863.41333125,29253.8178134,6974.0938652,29768.3490228,6867.95776386,29177.4941557,6959.09685457,29652.6842302,6823.10159883,28828.5041529
2162,6977.35095339,29980.0506713,6868.01860834,29436.2096166,6977.35095339,29980.0506713,6868.01860834,29436.2096166,6978.74889741,29952.7113069,6872.52528109,29358.3904812,6963.72721859,29836.069537,6827.59422525,29006.434446
2163,6981.86126669,30163.3866168,6872.46920532,29617.1182703,6981.86126669,30163.3866168,6872.46920532,29617.1182703,6983.24681187,30135.5432628,6876.93938913,29537.8159264,6968.20134788,30017.9346735,6831.93612874,29182.9249231
2164,6986.21872637,30345.1748684,6876.76970169,29796.530143,6986.21872637,30345.1748684,6876.76970169,29796.530143,6987.59229694,30316.831948,6881.20463493,29715.7571862,6972.52390236,30198.2667249,6836.13176965,29357.9623598
2165,6990.42791727,30525.403001,6880.92456665,29974.4322247,6990.42791727,30525.403001,6880.92456665,29974.4322247,6991.78992646,30496.5650484,6885.32545609,29892.2015895,6976.6994283,30377.0534041,6840.18550154,29531.5341646
2166,6994.49355528,30704.0699842,6884.93840462,30150.8228875,6994.49355528,30704.0699842,6884.93840462,30150.8228875,6995.84440531,30674.7416364,6889.30642547,30067.1478235,6980.73260368,30554.2938023,6844.10181526,29703.6390798
2167,6998.42022264,30881.1751522,6888.81569087,30325.7008738,6998.42022264,30881.1751522,6888.81569087,30325.7008738,6999.76030443,30851.3611234,6893.15198573,30240.5948689,6984.62797316,30729.9873419,6847.88507339,29874.2761148
2168,7002.21213785,31056.7075412,6892.56054125,30499.0546366,7002.21213785,31056.7075412,6892.56054125,30499.0546366,7003.54183135,31026.4126269,6896.86622113,30412.5314292,6988.38971889,30904.1231546,6851.5392828,30043.4340126
2169,7005.873413,31230.6567828,6896.17696913,30670.8732198,7005.873413,31230.6567828,6896.17696913,30670.8732198,7007.19308761,31199.8858666,6900.45311459,30582.9468188,6992.02191782,31076.6909739,6855.06835146,30211.1021271
2170,7009.40805581,31403.0131094,6899.66888721,30841.146263,7009.40805581,31403.0131094,6899.66888721,30841.146263,7010.71807069,31371.7711668,6903.91654935,30751.8309608,6995.52854356,31247.6811375,6858.47608993,30377.2704188
2171,7012.82017358,31573.7775138,6903.04031134,31009.8741539,7012.82017358,31573.7775138,6903.04031134,31009.8741539,7014.12087775,31542.0696047,6907.26051192,30919.1845022,6998.91367,31417.0947275,6861.76641378,30541.939547
2172,7016.11375414,31742.9513317,6906.29514164,31177.0576354,7016.11375414,31742.9513317,6906.29514164,31177.0576354,7017.40548621,31710.7825753,6910.48887237,31085.0083714,7002.18125188,31584.933137,6864.943124,30705.1104306
2173,7019.29247552,31910.5261862,6909.43697217,31342.6877471,7019.29247552,31910.5261862,6909.43697217,31342.6877471,7020.57556408,31877.9017657,6913.60519571,31249.2938074,7005.33493533,31751.1880556,6868.00971889,30866.7743115
2174,7022.35991969,32076.4942703,6912.46930404,31506.7560913,7022.35991969,32076.4942703,6912.46930404,31506.7560913,7023.63468367,32043.4194398,6916.61295511,31412.0326315,7008.37827145,31915.8517488,6870.96960707,31026.9230138
2175,7025.31957442,32240.8483511,6915.3955473,31669.2548383,7025.31957442,32240.8483511,6915.3955473,31669.2548383,7026.58632343,32207.328439,6919.51553362,31573.217245,7011.31471816,32078.9170594,6873.82610899,31185.548939
2176,7028.17500268,32403.5913566,6918.21919003,31830.1863073,7028.17500268,32403.5913566,6918.21919003,31830.1863073,7029.43403707,32369.6317582,6922.31639255,31732.850174,7014.14780912,32240.3869745,6876.58262495,31342.6545878
2177,7030.92966097,32564.7265264,6920.94361719,31989.5531461,7030.92966097,32564.7265264,6920.94361719,31989.5531461,7032.18127171,32530.33268,6925.01888956,31890.9342039,7016.88097197,32400.2647639,6879.24245323,31498.2427015
2178,7033.58674219,32724.2479312,6923.57195312,32147.3488427,7033.58674219,32724.2479312,6923.57195312,32147.3488427,7034.83121119,32689.4253232,6927.62612271,32047.4629742,7019.51737175,32558.544538,6881.80863466,31652.3068904
2179,7036.14935305,32882.1501837,6926.10723858,32303.5674192,7036.14935305,32882.1501837,6926.10723858,32303.5674192,7037.38695351,32846.904355,6930.14110751,32202.4306772,7022.06008829,32715.2209547,6884.28412933,31804.8413158
2180,7038.62051592,33038.4284417,6928.55243254,32458.2034356,7038.62051592,33038.4284417,6928.55243254,32458.2034356,7039.85151265,33002.7649909,6932.56677851,32355.832054,7024.51211794,32870.2892201,6886.67181819,31955.8406859
2181,7041.00331003,33193.0874965,6930.91055323,32611.2610738,7041.00331003,33193.0874965,6930.91055323,32611.2610738,7042.22795955,33157.0120724,6934.90612983,32507.6714444,7026.87651446,33023.754157,6888.97464304,32105.309281
2182,7043.30072018,33346.1324084,6933.18452719,32762.7448051,7043.30072018,33346.1324084,6933.18452719,32762.7448051,7044.5192706,33309.650688,6937.16206358,32657.953412,7029.15623755,33175.6208307,6891.19545515,32253.2515901
2183,7045.51550624,33497.5595318,6935.37705858,32912.650404,7045.51550624,33497.5595318,6935.37705858,32912.650404,7046.72819761,33460.677225,6939.33726039,32806.6738381,7031.35402297,33325.8856106,6893.33688626,32399.663435
2184,7047.65035138,33647.3657346,6937.49077694,33060.9741496,7047.65035138,33647.3657346,6937.49077694,33060.9741496,7048.85741598,33610.0885902,6941.43432727,32953.8291255,7033.47253056,33474.5453844,6895.40149602,32544.541158
2185,7049.70786373,33795.5483995,6939.52823891,33207.7128288,7049.70786373,33795.5483995,6939.52823891,33207.7128288,7050.90952638,33757.8822085,6943.45579905,33099.4161952,7035.51434596,33621.5975576,6897.39177347,32687.8816163
2186,7051.69069562,33942.1141471,6941.49204729,33352.8724557,7051.69069562,33942.1141471,6941.49204729,33352.8724557,7052.88717377,33904.0647349,6945.40425703,33243.4411716,7037.48209944,33767.0487565,6899.31025526,32829.6908445
2187,7053.60141564,34087.0698071,6943.38472344,33496.459275,7053.60141564,34087.0698071,6943.38472344,33496.459275,7054.79291932,34048.643013,6947.28220097,33385.9103499,7039.37833795,33910.9057926,6901.15939779,32969.9750348
2188,7055.44239925,34230.4138256,6945.20859768,33638.4711573,7055.44239925,34230.4138256,6945.20859768,33638.4711573,7056.62913137,34191.6155078,6949.09194037,33526.8216651,7041.20541612,34053.167104,6902.94146891,33108.732036
2189,7057.21595407,34372.1451346,6946.96593422,33778.9064502,7057.21595407,34372.1451346,6946.96593422,33778.9064502,7058.39811068,34332.9811756,6950.83571948,33666.1735446,7042.96562151,34193.8316191,6904.65867258,33245.9601872
2190,7058.92432144,34512.2631519,6948.65893275,33917.7639806,7058.92432144,34512.2631519,6948.65893275,33917.7639806,7060.10209203,34472.7394612,6952.51571876,33803.9649039,7044.66117606,34332.8987542,6906.31315026,33381.6583129
2191,7060.56977962,34650.7763671,6950.28983146,34055.0516369,7060.56977962,34650.7763671,6950.28983146,34055.0516369,7061.74334718,34610.8988735,6954.13415743,33940.2036969,7046.29433906,34470.3769808,6907.90708319,33515.834249
2192,7062.15453252,34787.6933902,6951.86079613,34190.7774498,7062.15453252,34787.6933902,6951.86079613,34190.7774498,7063.32407356,34747.4680234,6955.6931823,34074.8979651,7047.86729583,34606.274869,6909.44258137,33648.495908
2193,7063.68061575,34923.0145293,6953.37382596,34324.9411581,7063.68061575,34923.0145293,6953.37382596,34324.9411581,7064.84630055,34882.4472248,6957.19477435,34208.0474722,7049.38206414,34740.5926977,6910.92159039,33779.6429429
2194,7065.15000542,35056.7405553,6954.83086207,34457.5429551,7065.15000542,35056.7405553,6954.83086207,34457.5429551,7066.31199827,35015.8372586,6958.64085722,34339.6524495,7050.84060289,34873.3312123,6912.34599973,33909.2754721
2195,7066.56461956,35188.8726988,6956.23378892,34588.5834883,7066.56461956,35188.8726988,6956.23378892,34588.5834883,7067.723079,35147.6393683,6960.03329851,34469.7135899,7052.24481347,35004.4916197,6913.71764392,34037.3940727
2196,7067.92641134,35319.4214899,6957.58452744,34718.0726942,7067.92641134,35319.4214899,6957.58452744,34718.0726942,7069.08149026,35277.864089,6961.37400258,34598.2408523,7053.59663282,35134.0844088,6915.03839513,34164.008559
2197,7069.23726757,35448.3974407,6958.88493376,34846.0205128,7069.23726757,35448.3974407,6958.88493376,34846.0205128,7070.38911322,35406.5219212,6962.66480907,34725.2441504,7054.89793187,35262.1200317,6916.3100618,34289.1286918
2198,7070.49892442,35575.8024362,6960.13671482,34972.4282678,7070.49892442,35575.8024362,6960.13671482,34972.4282678,7071.64767866,35533.6147432,6963.90740909,34850.7247955,7056.15043155,35388.6003249,6917.53430511,34412.7556499
2199,7071.71306633,35701.6388087,6961.34152698,35097.2977233,7071.71306633,35701.6388087,6961.34152698,35097.2977233,7072.85886584,35659.1448848,6965.10344381,34974.684551,7057.35580164,35513.527575,6918.71273738,34534.8910614
2200,7072.88132728,35825.9093333,6962.50097732,35220.6310816,7072.88132728,35825.9093333,6962.50097732,35220.6310816,7074.02430374,35783.1151198,6966.25450569,35097.1256234,7058.51566194,35636.9045126,6919.84692312,34655.536995
2201,7074.0053357,35948.6220126,6963.61666684,35342.4355885,7074.0053357,35948.6220126,6963.61666684,35342.4355885,7075.14561769,35905.5336386,6967.36218667,35218.0558214,7059.63162966,35758.739366,6920.93842968,34774.701381
2202,7075.08666943,36069.7853316,6964.69013769,35462.7179043,7075.08666943,36069.7853316,6964.69013769,35462.7179043,7076.22438638,36026.4095522,6968.42803144,35337.4836575,7060.7052755,35879.0412698,6921.98877753,34892.392804
2203,7076.1268148,36189.4034549,6965.72284193,35581.4803174,7076.1268148,36189.4034549,6965.72284193,35581.4803174,7077.26209461,36145.7474102,6969.45348764,35455.4125594,7061.73807563,35997.8146945,6922.99938795,35008.614436
2204,7077.12721255,36307.4809659,6966.7161907,35698.72586,7077.12721255,36307.4809659,6966.7161907,35698.72586,7078.26017909,36263.551892,6970.43995453,35571.8458516,7062.7314583,36115.0642244,6923.97163437,35123.3692931
2205,7078.08925883,36424.0228364,6967.67155419,35814.4582047,7078.08925883,36424.0228364,6967.67155419,35814.4582047,7079.22003021,36379.8278495,6971.38878543,35686.7868638,7063.68680564,36230.7946005,6924.90684486,35236.660348
2206,7079.01437899,36539.0434952,6968.59033406,35928.6905936,7079.01437899,36539.0434952,6968.59033406,35928.6905936,7080.14306607,36494.589373,6972.30136071,35800.2478519,7064.60552701,36345.0197039,6925.80637297,35348.4991896
2207,7079.90394233,36652.556628,6969.47387916,36041.4357877,7079.90394233,36652.556628,6969.47387916,36041.4357877,7081.03064819,36607.8496967,6973.17900631,35912.2402549,7065.48897539,36457.7525442,6926.67151863,35458.8965434
2208,7080.75919883,36764.5667171,6970.32342183,36152.6975758,7080.75919883,36764.5667171,6970.32342183,36152.6975758,7081.88402001,36719.6129606,6974.02293537,36022.7668639,7066.33838675,36568.997125,6927.50347216,35567.8547685
2209,7081.58136018,36875.0786931,6971.14015744,36262.4802622,7081.58136018,36875.0786931,6971.14015744,36262.4802622,7082.7043876,36829.8838326,6974.83432678,36131.831217,7067.15496007,36678.7579873,6928.3033908,35675.3770052
2210,7082.37160065,36984.0979183,6971.92524509,36370.7886372,7082.37160065,36984.0979183,6971.92524509,36370.7886372,7083.49292036,36938.6674702,6975.61432518,36239.4375087,7067.93985793,36787.0401701,6929.07239861,35781.4670782
2211,7083.13109529,37091.6354728,6972.67984577,36477.6332691,7083.13109529,37091.6354728,6972.67984577,36477.6332691,7084.25078883,37045.974779,6976.36407842,36345.5957996,7068.69424441,36893.8544629,6929.81162369,35886.1346888
2212,7083.86097993,37197.7026954,6973.40508266,36583.0250979,7083.86097993,37197.7026954,6973.40508266,36583.0250979,7084.97912457,37151.816919,6977.08469703,36450.3165087,7069.41924482,36999.2119161,6930.52215777,35989.3899189
2213,7084.56231658,37302.3059142,6974.10200595,36686.9700867,7084.56231658,37302.3059142,6974.10200595,36686.9700867,7085.67898568,37256.2000678,6977.77721967,36553.6051604,7070.1159114,37103.1186073,6931.20502161,36091.2379862
2214,7085.23613346,37405.4518036,6974.77163249,36789.4745482,7085.23613346,37405.4518036,6974.77163249,36789.4745482,7086.35139684,37359.1307773,6978.44265276,36655.4677119,7070.78526312,37205.5809922,6931.86120449,36191.6845531
2215,7085.8834258,37507.1473764,6975.41494671,36890.5451377,7085.8834258,37507.1473764,6975.41494671,36890.5451377,7086.99735002,37460.6159593,6979.08197111,36755.9105248,7071.42828657,37306.6058892,6932.49166481,36290.7356966
2216,7086.50518653,37607.4047893,6976.03293127,36990.1936665,7086.50518653,37607.4047893,6976.03293127,36990.1936665,7087.61783508,37560.6676772,6979.69614833,36854.9451397,7072.04596636,37406.2052666,6933.09736033,36388.4026677
2217,7087.10237445,37706.2363715,6976.62653541,37088.4321671,7087.10237445,37706.2363715,6976.62653541,37088.4321671,7088.21380783,37659.2981593,6980.28612482,36952.5832948,7072.63925328,37504.3912603,6933.67921629,36484.6969248
2218,7087.67588686,37803.6498588,6977.19664736,37185.2680878,7087.67588686,37803.6498588,6977.19664736,37185.2680878,7088.78616279,37756.5150522,6980.8527806,37048.8321794,7073.20903706,37601.171431,6934.23809821,36579.6253961
2219,7088.22659165,37899.6532697,6977.74412628,37280.7091534,7088.22659165,37899.6532697,6977.74412628,37280.7091534,7089.33576524,37852.3262974,6981.39696712,37143.6992954,7073.75617839,37696.5536356,6934.77484362,36673.1953266
2220,7088.75532813,37994.2549,6978.2698031,37374.7633625,7088.75532813,37994.2549,6978.2698031,37374.7633625,7089.86345205,37946.7401234,6981.91950807,37237.1924451,7074.2815097,37790.5460185,6935.29026285,36765.4142649
2221,7089.26293148,38087.467677,6978.77450497,37467.4433469,7089.26293148,38087.467677,6978.77450497,37467.4433469,7090.37005605,38039.7693909,6982.4212237,37329.3240667,7074.78585956,37883.1613538,6935.78516322,36856.2943868
2222,7089.7502075,38179.304648,6979.25903019,37558.7618879,7089.7502075,38179.304648,6979.25903019,37558.7618879,7090.85638077,38131.427072,6982.90290554,37420.1067236,7075.27002739,37974.4125284,6936.26032384,36945.8479977
2223,7090.21791104,38269.7746697,6979.72412642,37648.7275813,7090.21791104,38269.7746697,6979.72412642,37648.7275813,7091.32317887,38221.7219552,6983.36529484,37509.5488126,7075.73476193,38064.3082501,6936.71647411,37034.0832507
2224,7090.66677155,38358.8868317,6980.17051623,37737.3492488,7090.66677155,38358.8868317,6980.17051623,37737.3492488,7091.77117779,38310.6630686,6983.80910814,37597.6589765,7076.18078684,38152.8574669,6937.15431915,37121.0085465
2225,7091.0974939,38446.6504514,6980.59889785,37824.6359362,7091.0974939,38446.6504514,6980.59889785,37824.6359362,7092.20108045,38398.2596727,6984.23503796,37684.4460962,7076.60880142,38240.0693596,6937.57454051,37206.6325248
2226,7091.51077782,38533.0790075,6981.00996467,37910.6008503,7091.51077782,38533.0790075,6981.00996467,37910.6008503,7092.61358473,38484.5251888,6984.64377217,37769.9232106,7077.01950004,38325.9572663,6937.97781548,37290.9679733
2227,7091.90729797,38618.1860587,6981.40438537,37995.2573006,7091.90729797,38618.1860587,6981.40438537,37995.2573006,7093.00936347,38569.4731098,6985.03597408,37854.1034383,7077.41355215,38410.5345979,6938.36479714,37374.0277624
2228,7092.28768685,38701.9813538,6981.78278678,38078.6147906,7092.28768685,38701.9813538,6981.78278678,38078.6147906,7093.38904744,38653.1131237,6985.41226538,37936.996105,7077.79158533,38493.8109643,6938.73609745,37455.8209812
2229,7092.65255524,38784.4748311,6982.14577419,38160.6830071,7092.65255524,38784.4748311,6982.14577419,38160.6830071,7093.75324578,38735.4551123,6985.77324654,38018.6107331,7078.15420561,38575.796169,6939.09230752,37536.3569166
2230,7093.00249289,38865.6766133,6982.49393209,38241.4718186,7093.00249289,38865.6766133,6982.49393209,38241.4718186,7094.10254669,38816.5091453,6986.11949741,38098.9570364,7078.5019982,38656.500204,6939.43399818,37615.6450464
2231,7093.33808392,38945.6005519,6982.82783959,38320.9948214,7093.33808392,38945.6005519,6982.82783959,38320.9948214,7094.4375328,38896.2890195,6986.4515927,38178.048452,7078.83554285,38735.9367848,6939.76173542,37693.6985626
2232,7093.65989118,39024.2605445,6983.1480548,38399.2656777,7093.65989118,39024.2605445,6983.1480548,38399.2656777,7094.75876549,38974.8085711,6986.77008614,38255.898462,7079.15539817,38814.1196674,6940.07606461,37770.530704
2233,7093.96844276,39101.6670346,6983.45510129,38476.2945979,7093.96844276,39101.6670346,6983.45510129,38476.2945979,7095.06677145,39052.0781853,6987.07549719,38332.5171074,7079.46208822,38891.05916,6940.3774972,37846.1512788
2234,7094.26424823,39177.8306157,6983.74948431,38552.0919383,7094.26424823,39177.8306157,6983.74948431,38552.0919383,7095.36205895,39128.1084013,6987.36832719,38407.9145856,7079.75611871,38966.7657249,6940.66652683,37920.5702518
2235,7094.54779926,39252.7620277,6984.03169135,38626.6681987,7094.54779926,39252.7620277,6984.03169135,38626.6681987,7095.64511838,39202.9099072,6987.64905989,38482.1012449,7080.03797759,39041.2499734,6940.94362987,37993.7977389
2236,7094.81958184,39326.4753403,6984.30220444,38700.0372089,7094.81958184,39326.4753403,6984.30220444,38700.0372089,7095.91643454,39276.4967194,6987.91817374,38555.090759,7080.30814728,39114.5258422,6941.20927759,38065.8471724
2237,7095.08006393,39398.9846414,6984.56148779,38772.2128327,7095.08006393,39398.9846414,6984.56148779,38772.2128327,7096.17647421,39348.8828664,6988.17612944,38626.896818,7080.5670923,39186.6072805,6941.46392384,38136.7320026
2238,7095.32968493,39470.3008933,6984.80997724,38843.2058116,7095.32968493,39470.3008933,6984.80997724,38843.2058116,7096.42567565,39420.0792541,6988.42335949,38697.5299984,7080.81524875,39257.5051182,6941.70799456,38206.4625756
2239,7095.56886853,39540.4351736,6985.04809304,38913.0269986,7095.56886853,39540.4351736,6985.04809304,38913.0269986,7096.6644615,39490.0969067,6988.660281,38767.0009968,7081.05303717,39327.2303036,6941.94190054,38275.049358
2240,7095.79802325,39609.3986717,6985.27624044,38981.6873562,7095.79802325,39609.3986717,6985.27624044,38981.6873562,7096.89323926,39558.9469624,6988.88729618,38835.3206261,7081.28086306,39395.7938989,6942.16603794,38342.5029328
2241,7096.0175521,39677.205541,6985.49481931,39049.2008118,7096.0175521,39677.205541,6985.49481931,39049.2008118,7097.11241096,39626.6435222,6989.10480203,38902.5026596,7081.49912652,39463.2099267,6942.38079788,38408.8368352
2242,7096.22784289,39743.8699281,6985.70421451,39115.5812993,7096.22784289,39743.8699281,6985.70421451,39115.5812993,7097.32236347,39693.2006751,6989.31318057,38968.5608624,7081.70821255,39529.4923978,6942.58655679,38474.0645939
2243,7096.42926001,39809.4031577,6985.90478763,39180.8399339,7096.42926001,39809.4031577,6985.90478763,39180.8399339,7097.52346028,39758.6296906,6989.51279071,39033.5061884,7081.90848286,39594.6525066,6942.78366819,38538.196935
2244,7096.62215459,39873.8166381,6986.09688711,39244.9879118,7096.62215459,39873.8166381,6986.09688711,39244.9879118,7097.71605167,39822.9419249,6989.70397834,39097.3496799,7082.10028603,39658.7015343,6942.97247281,38601.2446733
2245,7096.80686495,39937.1218585,6986.28084867,39308.0365082,7096.80686495,39937.1218585,6986.28084867,39308.0365082,7097.90047512,39886.1488163,6989.88707676,39160.1024641,7082.28395791,39721.6508442,6943.153299,38663.2187088
2246,7096.98372423,39999.3329374,6986.457003,39369.9996288,7096.98372423,39999.3329374,6986.457003,39369.9996288,7098.07706299,39948.264432,6990.06241434,39221.7782951,7082.45982928,39783.5144263,6943.32647034,38724.1325615
2247,7097.1530528,40060.4639645,6986.62566817,39430.8911623,7097.1530528,40060.4639645,6986.62566817,39430.8911623,7098.24613492,40009.3028058,6990.23030687,39282.3908977,7082.62821823,39844.3062376,6943.49229803,38783.9997232
2248,7097.3151519,40120.5264865,6986.7871432,39490.7224572,7097.3151519,40120.5264865,6986.7871432,39490.7224572,7098.40799139,40069.2754308,6990.39105122,39341.9514631,7082.78942383,39904.0376972,6943.65107456,38842.8311606
2249,7097.47031157,40179.5321057,6986.94171603,39549.5049158,7097.47031157,40179.5321057,6986.94171603,39549.5049158,7098.56292178,40128.193858,6990.5449333,39400.4712431,7082.94373405,39962.7202821,6943.80308163,38900.637901
2250,7097.6188111,40237.4924766,6987.08966393,39607.2499918,7097.6188111,40237.4924766,6987.08966393,39607.2499918,7098.71120471,40186.0696924,6990.69222844,39457.9615456,7083.09142618,40020.3655234,6943.94859053,38957.4310286
2251,7097.76092503,40294.4215784,6987.23125953,39663.9714648,7097.76092503,40294.4215784,6987.23125953,39663.9714648,7098.85311411,40242.9168625,6990.83320738,39514.4360017,7083.23277284,40076.9872742,6944.0878681,39013.2239446
2252,7097.89691722,40350.3333419,6987.36676488,39719.6830763,7097.89691722,40350.3333419,6987.36676488,39719.6830763,7098.98891321,40298.7492456,6990.96813038,39569.9081947,7083.36803607,40132.5993361,6944.22117087,39068.030004
2253,7098.02703588,40405.2394107,6987.49642646,39774.3962834,7098.02703588,40405.2394107,6987.49642646,39774.3962834,7099.11884967,40353.5784331,6991.09724221,39624.389429,7083.4974623,40187.2132281,6944.34874005,39121.8602904
2254,7098.15151987,40459.1514581,6987.62048152,39828.1225721,7098.15151987,40459.1514581,6987.62048152,39828.1225721,7099.24316179,40407.4160487,6991.22077848,39677.8910441,7083.62128873,40240.840501,6944.4708078,39174.7259229
2255,7098.27059903,40512.0811849,6987.73915831,39880.8734553,7098.27059903,40512.0811849,6987.73915831,39880.8734553,7099.3620789,40460.2737446,6991.33896589,39730.4244105,7083.7397436,40293.4927349,6944.58759757,39226.6380525
2256,7098.38510869,40564.3217316,6987.85328866,39932.9409651,7098.38510869,40564.3217316,6987.85328866,39932.9409651,7099.476435,40512.4442386,6991.45263233,39782.2802867,7083.85365749,40345.4614955,6944.69992694,39277.8839536
2257,7098.49581942,40616.1595819,6987.96364003,39984.6105565,7098.49581942,40616.1595819,6987.96364003,39984.6105565,7099.58699948,40564.2136126,6991.56254168,39833.7429166,7083.96379672,40397.0317539,6944.80855041,39328.7445102
2258,7098.60285444,40667.5964761,6988.07033469,40035.8839,7098.60285444,40667.5964761,6988.07033469,40035.8839,7099.69389525,40615.5835921,6991.66881529,39884.8139276,7084.07028357,40448.2052251,6944.91358754,39379.2213171
2259,7098.70633302,40718.6341642,6988.17349106,40086.7626728,7098.70633302,40718.6341642,6988.17349106,40086.7626728,7099.7972413,40666.5559134,6991.77157073,39935.4949579,7084.17323646,40498.9836351,6945.0151541,39429.3159797
2260,7098.80637071,40769.2744071,6988.27322381,40137.2485614,7098.80637071,40769.2744071,6988.27322381,40137.2485614,7099.89715289,40717.1323248,6991.87092183,39985.7876572,7084.27277009,40549.3687216,6945.11336226,39479.0301154
2261,7098.90308303,40819.5208877,6988.36964766,40187.3451728,7098.90308303,40819.5208877,6988.36964766,40187.3451728,7099.99374527,40767.3164954,6991.96698251,40035.6955934,7084.36899917,40599.3641421,6945.20832428,39528.3672544
2262,7098.99658168,40869.3772759,6988.46287352,40237.0561073,7098.99658168,40869.3772759,6988.46287352,40237.0561073,7100.08712989,40817.1120791,6992.0598629,40085.2223196,7084.46203461,40648.9735384,6945.3001487,39577.3309128
