"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2271,12464.5127938,12464.5127938,12410.4397305,12410.4397305,12464.5127938,12464.5127938,12410.4397305,12410.4397305,12442.1442698,12442.1442698,12343.0834333,12343.0834333,12374.3333293,12374.3333293,12140.3193251,12140.3193251
2272,12634.3347879,12634.3347879,12580.5952168,12580.5952168,12634.3347879,12634.3347879,12580.5952168,12580.5952168,12611.9890899,12611.9890899,12513.2693729,12513.2693729,12543.5161407,12543.5161407,12308.4913796,12308.4913796
2273,12805.2808512,12805.2808512,12751.8985585,12751.8985585,12805.2808512,12805.2808512,12751.8985585,12751.8985585,12782.9680614,12782.9680614,12684.6327932,12684.6327932,12713.8422095,12713.8422095,12477.8665824,12477.8665824
2274,12977.3287058,12977.3287058,12924.3274492,12924.3274492,12977.3287058,12977.3287058,12924.3274492,12924.3274492,12955.0590897,12955.0590897,12857.1519659,12857.1519659,12885.2900904,12885.2900904,12648.4251025,12648.4251025
2275,13150.4569521,13150.4569521,13097.8603899,13097.8603899,13150.4569521,13150.4569521,13097.8603899,13097.8603899,13128.2409697,13128.2409697,13030.8060032,13030.8060032,13057.8392335,13057.8392335,12820.1479664,12820.1479664
2276,13329.4163319,13329.4163319,13277.2295078,13277.2295078,13329.4163319,13329.4163319,13277.2295078,13277.2295078,13307.2567497,13307.2567497,13210.3038179,13210.3038179,13236.2079674,13236.2079674,12997.6700509,12997.6700509
2277,13509.5827298,13509.5827298,13457.8296488,13457.8296488,13509.5827298,13509.5827298,13457.8296488,13457.8296488,13487.4904012,13487.4904012,13391.0646793,13391.0646793,13415.8057572,13415.8057572,13176.4868392,13176.4868392
2278,13690.9316394,13690.9316394,13639.6362275,13639.6362275,13690.9316394,13690.9316394,13639.6362275,13639.6362275,13668.9175545,13668.9175545,13573.0644521,13573.0644521,13596.6089605,13596.6089605,13356.5763217,13356.5763217
2279,13873.4395179,13873.4395179,13822.6255413,13822.6255413,13873.4395179,13873.4395179,13822.6255413,13822.6255413,13851.5148171,13851.5148171,13756.2799261,13756.2799261,13778.5949194,13778.5949194,13537.9174352,13537.9174352
2280,14057.0837547,14057.0837547,14006.7747529,14006.7747529,14057.0837547,14057.0837547,14006.7747529,14006.7747529,14035.2597338,14035.2597338,13940.6887705,13940.6887705,13961.74192,13961.74192,13720.4900169,13720.4900169
2281,14246.858197,14246.858197,14197.0601201,14197.0601201,14246.858197,14246.858197,14197.0601201,14197.0601201,14225.1387082,14225.1387082,14131.2447201,14131.2447201,14151.0110803,14151.0110803,13909.1719876,13909.1719876
2282,14437.9013941,14437.9013941,14388.6379251,14388.6379251,14437.9013941,14437.9013941,14388.6379251,14388.6379251,14416.2980974,14416.2980974,14323.1277256,14323.1277256,14341.575042,14341.575042,14099.2219449,14099.2219449
2283,14630.1874617,14630.1874617,14581.4820433,14581.4820433,14630.1874617,14630.1874617,14581.4820433,14581.4820433,14608.7121133,14608.7121133,14516.312006,14516.312006,14533.4088376,14533.4088376,14290.6165089,14290.6165089
2284,14823.6915387,14823.6915387,14775.5673006,14775.5673006,14823.6915387,14823.6915387,14775.5673006,14775.5673006,14802.3559967,14802.3559967,14710.772747,14710.772747,14726.488537,14726.488537,14483.3332918,14483.3332918
2285,15018.3897537,15018.3897537,14970.8694498,14970.8694498,15018.3897537,15018.3897537,14970.8694498,14970.8694498,14997.2059736,14997.2059736,14906.4860513,14906.4860513,14920.7912038,14920.7912038,14677.3508481,14677.3508481
2286,15219.5284409,15219.5284409,15172.6183779,15172.6183779,15219.5284409,15219.5284409,15172.6183779,15172.6183779,15198.5012466,15198.5012466,15108.6601626,15108.6601626,15121.5303128,15121.5303128,14877.8001838,14877.8001838
2287,15421.9996188,15421.9996188,15375.7224385,15375.7224385,15421.9996188,15421.9996188,15375.7224385,15375.7224385,15401.1412654,15401.1412654,15312.226061,15312.226061,15323.6322999,15323.6322999,15079.6931083,15079.6931083
2288,15625.775966,15625.775966,15580.1538841,15580.1538841,15625.775966,15625.775966,15580.1538841,15580.1538841,15605.0987448,15605.0987448,15517.1561783,15517.1561783,15527.0708037,15527.0708037,15283.0047606,15283.0047606
2289,15830.8312475,15830.8312475,15785.8859888,15785.8859888,15830.8312475,15830.8312475,15785.8859888,15785.8859888,15810.3474803,15810.3474803,15723.4239535,15723.4239535,15731.8205537,15731.8205537,15487.7113169,15487.7113169
2290,16037.1402765,16037.1402765,15992.893018,15992.893018,16037.1402765,16037.1402765,15992.893018,15992.893018,16016.8623022,16016.8623022,15931.0037797,15931.0037797,15937.857324,15937.857324,15693.7899368,15693.7899368
2291,16250.2118442,16250.2118442,16206.6685566,16206.6685566,16250.2118442,16250.2118442,16206.6685566,16206.6685566,16230.1452385,16230.1452385,16145.3686529,16145.3686529,16150.6571204,16150.6571204,15906.6353824,15906.6353824
2292,16464.6816648,16464.6816648,16421.8630993,16421.8630993,16464.6816648,16464.6816648,16421.8630993,16421.8630993,16444.8389531,16444.8389531,16361.1903407,16361.1903407,16364.8901836,16364.8901836,16121.0021176,16121.0021176
2293,16680.5209182,16680.5209182,16638.4471888,16638.4471888,16680.5209182,16680.5209182,16638.4471888,16638.4471888,16660.914575,16660.914575,16578.4393245,16578.4393245,16580.5286796,16580.5286796,16336.8636688,16336.8636688
2294,16897.701936,16897.701936,16856.392463,16856.392463,16897.701936,16897.701936,16856.392463,16856.392463,16878.3443673,16878.3443673,16797.0871319,16797.0871319,16797.5459204,16797.5459204,16554.1946435,16554.1946435
2295,17116.1981591,17116.1981591,17075.671617,17075.671617,17116.1981591,17116.1981591,17075.671617,17075.671617,17097.1016781,17097.1016781,17017.1062801,17017.1062801,17015.9163142,17015.9163142,16772.9706722,16772.9706722
2296,17341.790658,17341.790658,17302.0518335,17302.0518335,17341.790658,17341.790658,17302.0518335,17302.0518335,17322.9612328,17322.9612328,17244.2445738,17244.2445738,17241.3884491,17241.3884491,16998.8608479,16998.8608479
2297,17568.8492025,17568.8492025,17529.915968,17529.915968,17568.8492025,17568.8492025,17529.915968,17529.915968,17550.2991564,17550.2991564,17472.9044506,17472.9044506,17468.3664767,17468.3664767,17226.3517721,17226.3517721
2298,17797.3434096,17797.3434096,17759.2327634,17759.2327634,17797.3434096,17797.3434096,17759.2327634,17759.2327634,17779.0848938,17779.0848938,17703.0542544,17703.0542544,17696.8210024,17696.8210024,17455.415203,17455.415203
2299,18027.2441158,18027.2441158,17989.9721335,17989.9721335,18027.2441158,18027.2441158,17989.9721335,17989.9721335,18009.2890787,18009.2890787,17934.6634126,17934.6634126,17926.7238332,17926.7238332,17686.0240224,17686.0240224
2300,18258.5233294,18258.5233294,18222.1051163,18222.1051163,18258.5233294,18258.5233294,18222.1051163,18222.1051163,18240.8834815,18240.8834815,18167.7023767,18167.7023767,18158.0479248,18158.0479248,17918.1521726,17918.1521726
2301,18497.2966442,18497.2966442,18461.7296483,18461.7296483,18497.2966442,18497.2966442,18461.7296483,18461.7296483,18479.9804144,18479.9804144,18408.2585863,18408.2585863,18396.8797082,18396.8797082,18157.8090391,18157.8090391
2302,18737.696206,18737.696206,18702.9661853,18702.9661853,18737.696206,18737.696206,18702.9661853,18702.9661853,18720.7270739,18720.7270739,18650.4970872,18650.4970872,18637.392886,18637.392886,18399.2396777,18399.2396777
2303,18979.673255,18979.673255,18945.7440682,18945.7440682,18979.673255,18979.673255,18945.7440682,18945.7440682,18963.0786973,18963.0786973,18894.3584601,18894.3584601,18879.5385681,18879.5385681,18642.3728288,18642.3728288
2304,19223.1837266,19223.1837266,19190.0033345,19190.0033345,19223.1837266,19223.1837266,19190.0033345,19190.0033345,19206.9896095,19206.9896095,19139.777551,19139.777551,19123.2641358,19123.2641358,18887.1233436,18887.1233436
2305,19468.1872759,19468.1872759,19435.6920008,19435.6920008,19468.1872759,19468.1872759,19435.6920008,19435.6920008,19452.4142163,19452.4142163,19386.6864903,19386.6864903,19368.5147696,19368.5147696,19133.3967355,19133.3967355
2306,19720.9805731,19720.9805731,19689.0890929,19689.0890929,19720.9805731,19720.9805731,19689.0890929,19689.0890929,19705.6361585,19705.6361585,19641.3247019,19641.3247019,19621.5358056,19621.5358056,19387.3181143,19387.3181143
2307,19975.3179408,19975.3179408,19943.958711,19943.958711,19975.3179408,19975.3179408,19943.958711,19943.958711,19960.4053705,19960.4053705,19897.4439246,19897.4439246,19876.0934952,19876.0934952,19642.6896519,19642.6896519
2308,20231.1677923,20231.1677923,20200.2700178,20200.2700178,20231.1677923,20231.1677923,20200.2700178,20200.2700178,20216.6834464,20216.6834464,20154.9930678,20154.9930678,20132.1417018,20132.1417018,19899.4377932,19899.4377932
2309,20488.4999999,20488.4999999,20457.9938614,20457.9938614,20488.4999999,20488.4999999,20457.9938614,20457.9938614,20474.4360377,20474.4360377,20413.9304182,20413.9304182,20389.6405914,20389.6405914,20157.5048515,20157.5048515
2310,20747.2858059,20747.2858059,20717.1026177,20717.1026177,20747.2858059,20747.2858059,20717.1026177,20717.1026177,20733.6319716,20733.6319716,20674.2211453,20674.2211453,20648.5552383,20648.5552383,20416.8450389,20416.8450389
2311,21014.1888721,21014.1888721,20984.2523239,20984.2523239,21014.1888721,21014.1888721,20984.2523239,20984.2523239,21000.929344,21000.929344,20942.503988,20942.503988,20915.5142424,20915.5142424,20684.0080449,20684.0080449
2312,21282.7229646,21282.7229646,21252.9702998,21252.9702998,21282.7229646,21282.7229646,21252.9702998,21252.9702998,21269.8448429,21269.8448429,21212.3157413,21212.3157413,21184.0597395,21184.0597395,20952.6077146,20952.6077146
2313,21552.8563084,21552.8563084,21523.2286189,21523.2286189,21552.8563084,21552.8563084,21523.2286189,21523.2286189,21540.3457481,21540.3457481,21483.6257454,21483.6257454,21454.1583406,21454.1583406,21222.6114052,21222.6114052
2314,21824.5582732,21824.5582732,21794.9999787,21794.9999787,21824.5582732,21824.5582732,21794.9999787,21794.9999787,21812.401212,21812.401212,21756.4061042,21756.4061042,21725.7789888,21725.7789888,21493.9905873,21493.9905873
2315,22097.7993619,22097.7993619,22068.257775,22068.257775,22097.7993619,22097.7993619,22068.257775,22068.257775,22085.9820505,22085.9820505,22030.631176,22030.631176,21998.8925954,21998.8925954,21766.7198765,21766.7198765
2316,22379.5580629,22379.5580629,22349.9742195,22349.9742195,22379.5580629,22379.5580629,22349.9742195,22349.9742195,22368.0637071,22368.0637071,22313.2633575,22313.2633575,22280.4475804,22280.4475804,22047.6796852,22047.6796852
2317,22663.0408497,22663.0408497,22633.3690239,22633.3690239,22663.0408497,22663.0408497,22633.3690239,22633.3690239,22651.8564778,22651.8564778,22597.5345685,22597.5345685,22563.6816705,22563.6816705,22330.1849452,22330.1849452
2318,22948.2140562,22948.2140562,22918.4122603,22918.4122603,22948.2140562,22948.2140562,22918.4122603,22918.4122603,22937.32687,22937.32687,22883.4154728,22883.4154728,22848.5620142,22848.5620142,22614.2081663,22614.2081663
2319,23235.0451941,23235.0451941,23205.0745686,23205.0745686,23235.0451941,23235.0451941,23205.0745686,23205.0745686,23224.4428825,23224.4428825,23170.8782095,23170.8782095,23135.0573518,23135.0573518,22899.7236168,22899.7236168
2320,23523.5029517,23523.5029517,23493.3272652,23493.3272652,23523.5029517,23523.5029517,23493.3272652,23493.3272652,23513.173914,23513.173914,23459.8962389,23459.8962389,23423.1379092,23423.1379092,23186.707129,23186.707129
2321,23820.8906741,23820.8906741,23790.466862,23790.466862,23820.8906741,23820.8906741,23790.466862,23790.466862,23810.8209823,23810.8209823,23757.7583274,23757.7583274,23720.0777401,23720.0777401,23482.3654743,23482.3654743
2322,24120.0965354,24120.0965354,24089.3938773,24089.3938773,24120.0965354,24120.0965354,24089.3938773,24089.3938773,24110.2758208,24110.2758208,24057.3764545,24057.3764545,24018.7968657,24018.7968657,23779.6962726,23779.6962726
2323,24421.0845667,24421.0845667,24390.0752298,24390.0752298,24421.0845667,24421.0845667,24390.0752298,24390.0752298,24411.502807,24411.502807,24358.7186246,24358.7186246,24319.2607158,24319.2607158,24078.6705471,24078.6705471
2324,24723.8201078,24723.8201078,24692.4786269,24692.4786269,24723.8201078,24723.8201078,24692.4786269,24692.4786269,24714.4678059,24714.4678059,24661.7541427,24661.7541427,24621.4362376,24621.4362376,24379.2607042,24379.2607042
2325,25028.2697952,25028.2697952,24996.5726527,24996.5726527,25028.2697952,25028.2697952,24996.5726527,24996.5726527,25019.1381043,25019.1381043,24966.453548,24966.453548,24925.2918224,24925.2918224,24681.4404436,24681.4404436
2326,25342.0728187,25342.0728187,25309.9886062,25309.9886062,25342.0728187,25342.0728187,25309.9886062,25309.9886062,25333.1508661,25333.1508661,25280.441219,25280.441219,25238.4371332,25238.4371332,24992.7504066,24992.7504066
2327,25657.7882394,25657.7882394,25625.2972243,25625.2972243,25657.7882394,25657.7882394,25625.2972243,25625.2972243,25649.0682945,25649.0682945,25596.2981514,25596.2981514,25553.4634434,25553.4634434,25305.8596579,25305.8596579
2328,25975.377758,25975.377758,25942.4622451,25942.4622451,25975.377758,25975.377758,25942.4622451,25942.4622451,25966.8524247,25966.8524247,25913.9891167,25913.9891167,25870.3339578,25870.3339578,25620.7363238,25620.7363238
2329,26294.8045315,26294.8045315,26261.448466,26261.448466,26294.8045315,26294.8045315,26261.448466,26261.448466,26286.4668664,26286.4668664,26233.4802815,26233.4802815,26189.0134387,26189.0134387,25937.3498735,25937.3498735
2330,26616.0331481,26616.0331481,26582.2217955,26582.2217955,26616.0331481,26616.0331481,26582.2217955,26582.2217955,26607.8767423,26607.8767423,26554.7391562,26554.7391562,26509.4681389,26509.4681389,26255.671056,26255.671056
2331,26947.0501936,26947.0501936,26912.7598241,26912.7598241,26947.0501936,26947.0501936,26912.7598241,26912.7598241,26939.0668132,26939.0668132,26885.7369366,26885.7369366,26839.6543728,26839.6543728,26583.5844084,26583.5844084
2332,27280.0745389,27280.0745389,27245.2927988,27245.2927988,27280.0745389,27280.0745389,27245.2927988,27245.2927988,27272.2587134,27272.2587134,27218.7130497,27218.7130497,27171.8236224,27171.8236224,26913.4198636,26913.4198636
2333,27615.0656167,27615.0656167,27579.78153,27579.78153,27615.0656167,27615.0656167,27579.78153,27579.78153,27607.4121706,27607.4121706,27553.6292087,27553.6292087,27505.936715,27505.936715,27245.1422957,27245.1422957
2334,27951.9844581,27951.9844581,27916.1881336,27916.1881336,27951.9844581,27951.9844581,27916.1881336,27916.1881336,27944.4885926,27944.4885926,27890.4486647,27890.4486647,27841.9561149,27841.9561149,27578.7179913,27578.7179913
2335,28290.7936526,28290.7936526,28254.4760503,28254.4760503,28290.7936526,28290.7936526,28254.4760503,28254.4760503,28283.4510014,28283.4510014,28229.1361515,28229.1361515,28179.8458573,28179.8458573,27914.1145951,27914.1145951
2336,28639.8388567,28639.8388567,28602.9809169,28602.9809169,28639.8388567,28639.8388567,28602.9809169,28602.9809169,28632.6433945,28632.6433945,28578.0213341,28578.0213341,28527.9202901,28527.9202901,28259.5714449,28259.5714449
2337,28990.9875755,28990.9875755,28953.5816321,28953.5816321,28990.9875755,28990.9875755,28953.5816321,28953.5816321,28983.9357162,28983.9357162,28928.9913813,28928.9913813,28878.0800378,28878.0800378,28607.0688292,28607.0688292
2338,29344.1970329,29344.1970329,29306.2363321,29306.2363321,29344.1970329,29344.1970329,29306.2363321,29306.2363321,29337.285443,29337.285443,29282.0051982,29282.0051982,29230.2835221,29230.2835221,28956.5683804,28956.5683804
2339,29699.4261816,29699.4261816,29660.9046681,29660.9046681,29699.4261816,29699.4261816,29660.9046681,29660.9046681,29692.6518371,29692.6518371,29637.0233662,29637.0233662,29584.4908978,29584.4908978,29308.0332595,29308.0332595
2340,30056.6356512,30056.6356512,30017.5477987,30017.5477987,30056.6356512,30056.6356512,30017.5477987,30017.5477987,30049.9958761,30049.9958761,29994.0080831,29994.0080831,29940.6639596,29940.6639596,29661.4280791,29661.4280791
2341,30424.5422417,30424.5422417,30384.8715763,30384.8715763,30424.5422417,30424.5422417,30384.8715763,30384.8715763,30418.0328479,30418.0328479,30361.6595962,30361.6595962,30307.4869217,30307.4869217,30025.3585318,30025.3585318
2342,30794.6504776,30794.6504776,30754.3921667,30754.3921667,30794.6504776,30794.6504776,30754.3921667,30754.3921667,30788.2694333,30788.2694333,30731.5015611,30731.5015611,30676.4979427,30676.4979427,30391.4439914,30391.4439914
2343,31166.9154054,31166.9154054,31126.0652166,31126.0652166,31166.9154054,31166.9154054,31126.0652166,31126.0652166,31160.6608889,31160.6608889,31103.4902614,31103.4902614,31047.6528982,31047.6528982,30759.6425996,30759.6425996
2344,31541.2939213,31541.2939213,31499.8480648,31499.8480648,31541.2939213,31541.2939213,31499.8480648,31499.8480648,31535.1643611,31535.1643611,31477.5837876,31477.5837876,31420.909486,31420.909486,31129.9140981,31129.9140981
2345,31917.7447091,31917.7447091,31875.699714,31875.699714,31917.7447091,31917.7447091,31875.699714,31875.699714,31911.7388108,31911.7388108,31853.7419687,31853.7419687,31796.2271626,31796.2271626,31502.2197974,31502.2197974
2346,32305.3678025,32305.3678025,32262.708403,32262.708403,32305.3678025,32305.3678025,32262.708403,32262.708403,32299.4828954,32299.4828954,32241.0477757,32241.0477757,32182.6720063,32182.6720063,31885.5434855,31885.5434855
2347,32695.2930519,32695.2930519,32652.0160271,32652.0160271,32695.2930519,32695.2930519,32652.0160271,32652.0160271,32689.5283687,32689.5283687,32630.6499029,32630.6499029,32571.4082177,32571.4082177,32271.1325597,32271.1325597
2348,33087.4733305,33087.4733305,33043.5758568,33043.5758568,33087.4733305,33087.4733305,33043.5758568,33043.5758568,33081.8282722,33081.8282722,33022.5021325,33022.5021325,32962.3892843,32962.3892843,32658.9421324,32658.9421324
2349,33481.8634754,33481.8634754,33437.3430081,33437.3430081,33481.8634754,33481.8634754,33437.3430081,33437.3430081,33476.337641,33476.337641,33416.5601751,33416.5601751,33355.5706496,33355.5706496,33048.9291323,33048.9291323
2350,33878.4202172,33878.4202172,33833.2743981,33833.2743981,33878.4202172,33878.4202172,33833.2743981,33833.2743981,33873.0134229,33873.0134229,33812.7815964,33812.7815964,33750.9096378,33750.9096378,33441.0522468,33441.0522468
2351,34286.6393543,34286.6393543,34240.8532441,34240.8532441,34286.6393543,34286.6393543,34240.8532441,34240.8532441,34281.3501736,34281.3501736,34220.644674,34220.644674,34157.8668219,34157.8668219,33844.6862615,33844.6862615
2352,34697.2638956,34697.2638956,34650.8351042,34650.8351042,34697.2638956,34697.2638956,34650.8351042,34650.8351042,34692.0925722,34692.0925722,34630.9111379,34630.9111379,34567.2204914,34567.2204914,34250.6951948,34250.6951948
2353,35110.2445225,35110.2445225,35063.170929,35063.170929,35110.2445225,35110.2445225,35063.170929,35063.170929,35105.1914299,35105.1914299,35043.5323348,35043.5323348,34978.9218303,34978.9218303,34659.0315064,34659.0315064
2354,35525.5339907,35525.5339907,35477.8136521,35477.8136521,35525.5339907,35525.5339907,35477.8136521,35477.8136521,35520.5996551,35520.5996551,35458.4616581,35458.4616581,35392.9240919,35392.9240919,35069.6496198,35069.6496198
2355,35943.0870531,35943.0870531,35894.7181325,35894.7181325,35943.0870531,35943.0870531,35894.7181325,35894.7181325,35938.2721676,35938.2721676,35875.6544675,35875.6544675,35809.1825171,35809.1825171,35482.505853,35482.505853
2356,36372.8076724,36372.8076724,36323.7750078,36323.7750078,36372.8076724,36372.8076724,36323.7750078,36323.7750078,36368.1118255,36368.1118255,36304.9968003,36304.9968003,36237.5645758,36237.5645758,35907.3784376,35907.3784376
2357,36805.0399341,36805.0399341,36755.3414815,36755.3414815,36805.0399341,36805.0399341,36755.3414815,36755.3414815,36800.4641642,36800.4641642,36736.851446,36736.851446,36668.4506746,36668.4506746,36334.7363341,36334.7363341
2358,37239.7322929,37239.7322929,37189.3661993,37189.3661993,37239.7322929,37239.7322929,37189.3661993,37189.3661993,37235.2777341,37235.2777341,37171.1673448,37171.1673448,37101.7896968,37101.7896968,36764.5294804,36764.5294804
2359,37676.835387,37676.835387,37625.7999171,37625.7999171,37676.835387,37676.835387,37625.7999171,37625.7999171,37672.5032879,37672.5032879,37607.8955989,37607.8955989,37537.532704,37537.532704,37196.7099052,37196.7099052
2360,38116.3019542,38116.3019542,38064.5954329,38064.5954329,38116.3019542,38116.3019542,38064.5954329,38064.5954329,38112.0936895,38112.0936895,38046.9893865,38046.9893865,37975.6328485,37975.6328485,37631.2316506,37631.2316506
2361,38568.4569492,38568.4569492,38516.0636589,38516.0636589,38568.4569492,38568.4569492,38516.0636589,38516.0636589,38564.372935,38564.372935,38498.7553835,38498.7553835,38426.3773058,38426.3773058,38078.289185,38078.289185
2362,39023.2330121,39023.2330121,38970.1509639,38970.1509639,39023.2330121,39023.2330121,38970.1509639,38970.1509639,39019.2749023,39019.2749023,38953.1449834,38953.1449834,38879.7361509,38879.7361509,38527.944158,38527.944158
2363,39480.5763245,39480.5763245,39426.8036745,39426.8036745,39480.5763245,39480.5763245,39426.8036745,39426.8036745,39476.7458396,39476.7458396,39410.1047213,39410.1047213,39335.6559393,39335.6559393,38980.1440292,38980.1440292
2364,39940.4353606,39940.4353606,39885.9703486,39885.9703486,39940.4353606,39940.4353606,39885.9703486,39885.9703486,39936.734304,39936.734304,39869.5834084,39869.5834084,39794.0855138,39794.0855138,39434.8384701,39434.8384701
2365,40402.7607968,40402.7607968,40347.601699,40347.601699,40402.7607968,40402.7607968,40347.601699,40347.601699,40399.1910654,40399.1910654,40331.5320412,40331.5320412,40254.9759111,40254.9759111,39891.9792797,39891.9792797
2366,40878.3114919,40878.3114919,40822.4418407,40822.4418407,40878.3114919,40878.3114919,40822.4418407,40822.4418407,40874.8741818,40874.8741818,40806.6908954,40806.6908954,40729.0469029,40729.0469029,40362.1900184,40362.1900184
2367,41356.5960164,41356.5960164,41300.0137101,41300.0137101,41356.5960164,41356.5960164,41300.0137101,41300.0137101,41353.2932525,41353.2932525,41284.5873825,41284.5873825,41205.8456649,41205.8456649,40835.112604,40835.112604
2368,41837.5582236,41837.5582236,41780.2612807,41780.2612807,41837.5582236,41837.5582236,41780.2612807,41780.2612807,41834.3921734,41834.3921734,41765.1656131,41765.1656131,41685.316383,41685.316383,41310.692023,41310.692023
2369,42321.1443697,42321.1443697,42263.1308754,42263.1308754,42321.1443697,42321.1443697,42263.1308754,42263.1308754,42318.1172583,42318.1172583,42248.3720894,42248.3720894,42167.4056412,42167.4056412,41788.8755929,41788.8755929
2370,42807.3030175,42807.3030175,42748.5710824,42748.5710824,42807.3030175,42807.3030175,42748.5710824,42748.5710824,42804.4171376,42804.4171376,42734.1556074,42734.1556074,42652.062322,42652.062322,42269.6128718,42269.6128718
2371,43307.2399025,43307.2399025,43247.7722,43247.7722,43307.2399025,43307.2399025,43247.7722,43247.7722,43304.4969173,43304.4969173,43233.7030613,43233.7030613,43150.4517464,43150.4517464,42763.9694251,42763.9694251
2372,43810.0268268,43810.0268268,43749.8210527,43749.8210527,43810.0268268,43810.0268268,43749.8210527,43749.8210527,43807.4292189,43807.4292189,43736.1052009,43736.1052009,43651.6855382,43651.6855382,43261.1549038,43261.1549038
2373,44315.6052548,44315.6052548,44254.6592125,44254.6592125,44315.6052548,44315.6052548,44254.6592125,44254.6592125,44313.1555298,44313.1555298,44241.3036786,44241.3036786,44155.7054638,44155.7054638,43761.1118044,43761.1118044
2374,44823.9191656,44823.9191656,44762.2307188,44762.2307188,44823.9191656,44823.9191656,44762.2307188,44762.2307188,44821.619867,44821.619867,44749.2426545,44749.2426545,44662.4557998,44662.4557998,44263.7850739,44263.7850739
2375,45334.9149514,45334.9149514,45272.4819864,45272.4819864,45334.9149514,45334.9149514,45272.4819864,45272.4819864,45332.7686703,45332.7686703,45259.8686928,45259.8686928,45171.8832293,45171.8832293,44769.1220132,44769.1220132
2376,45860.2586652,45860.2586652,45797.0629393,45797.0629393,45860.2586652,45860.2586652,45797.0629393,45797.0629393,45858.2675484,45858.2675484,45784.8287883,45784.8287883,45695.6120427,45695.6120427,45288.6435662,45288.6435662
2377,46388.5721803,46388.5721803,46324.6111431,46324.6111431,46388.5721803,46388.5721803,46324.6111431,46324.6111431,46386.7389813,46386.7389813,46312.7638746,46312.7638746,46222.3051927,46222.3051927,45811.1140995,45811.1140995
2378,46919.7945063,46919.7945063,46855.0657115,46855.0657115,46919.7945063,46919.7945063,46855.0657115,46855.0657115,46918.1219864,46918.1219864,46843.6131006,46843.6131006,46751.9019685,46751.9019685,46336.4735875,46336.4735875
2379,47453.8672827,47453.8672827,47388.3683433,47388.3683433,47453.8672827,47453.8672827,47388.3683433,47388.3683433,47452.3582254,47452.3582254,47377.3182404,47377.3182404,47284.3442859,47284.3442859,46864.6645757,46864.6645757
2380,47990.7346705,47990.7346705,47924.4632243,47924.4632243,47990.7346705,47990.7346705,47924.4632243,47924.4632243,47989.3918918,47989.3918918,47913.8235848,47913.8235848,47819.5765763,47819.5765763,47395.6320774,47395.6320774
2381,48542.5363778,48542.5363778,48475.4732388,48475.4732388,48542.5363778,48542.5363778,48475.4732388,48475.4732388,48541.362449,48541.362449,48465.2496051,48465.2496051,48369.6954194,48369.6954194,47941.3656858,47941.3656858
2382,49097.4312786,49097.4312786,49029.5736348,49029.5736348,49097.4312786,49097.4312786,49029.5736348,49029.5736348,49096.4291593,49096.4291593,49019.7743446,49019.7743446,48922.9020601,48922.9020601,48490.1715355,48490.1715355
2383,49655.3558594,49655.3558594,49586.7010037,49586.7010037,49655.3558594,49655.3558594,49586.7010037,49586.7010037,49654.5285051,49654.5285051,49577.3343946,49577.3343946,49479.1332497,49479.1332497,49041.9870356,49041.9870356
2384,50216.2493541,50216.2493541,50146.7946416,50146.7946416,50216.2493541,50216.2493541,50146.7946416,50146.7946416,50215.5997305,50215.5997305,50137.8690921,50137.8690921,50038.3284839,50038.3284839,49596.7522885,49596.7522885
2385,50780.0536298,50780.0536298,50709.7964453,50709.7964453,50780.0536298,50780.0536298,50709.7964453,50709.7964453,50779.5847238,50779.5847238,50701.3204052,50701.3204052,50600.429887,50600.429887,50154.4099801,50154.4099801
2386,51359.3953964,51359.3953964,51288.3155998,51288.3155998,51359.3953964,51359.3953964,51288.3155998,51288.3155998,51359.110164,51359.110164,51280.2956627,51280.2956627,51178.0196557,51178.0196557,50727.4316296,50727.4316296
2387,51941.9574365,51941.9574365,51870.0519538,51870.0519538,51941.9574365,51941.9574365,51870.0519538,51870.0519538,51941.8589961,51941.8589961,51862.4969157,51862.4969157,51758.8242665,51758.8242665,51303.6521586,51303.6521586
2388,52527.6736426,52527.6736426,52454.9395083,52454.9395083,52527.6736426,52527.6736426,52454.9395083,52454.9395083,52527.7650994,52527.7650994,52447.858138,52447.858138,52342.7778672,52342.7778672,51883.0063587,51883.0063587
2389,53116.4807756,53116.4807756,53042.9150915,53042.9150915,53116.4807756,53116.4807756,53042.9150915,53042.9150915,53116.765236,53116.765236,53036.3161724,53036.3161724,52929.8174715,52929.8174715,52465.4318397,52465.4318397
2390,53708.3183441,53708.3183441,53633.9182472,53633.9182472,53708.3183441,53708.3183441,53633.9182472,53633.9182472,53708.7989271,53708.7989271,53627.8106092,53627.8106092,53519.8828373,53519.8828373,53050.8689128,53050.8689128
2391,54316.3140491,54316.3140491,54241.0584417,54241.0584417,54316.3140491,54316.3140491,54241.0584417,54241.0584417,54316.9940702,54316.9940702,54235.4496543,54235.4496543,54126.0557472,54126.0557472,53652.2849331,53652.2849331
2392,54927.660874,54927.660874,54851.5464278,54851.5464278,54927.660874,54927.660874,54851.5464278,54851.5464278,54928.5435773,54928.5435773,54846.4456466,54846.4456466,54735.5742315,54735.5742315,54257.03001,54257.03001
