"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2161,53.5562826477,53.5562826477,52.6937636184,52.6937636184,53.5562826477,53.5562826477,52.6937636184,52.6937636184,53.4024384908,53.4024384908,52.2496504919,52.2496504919,53.096597749,53.096597749,51.3417142231,51.3417142231
2162,54.1289573432,54.1289573432,53.2640416471,53.2640416471,54.1289573432,54.1289573432,53.2640416471,53.2640416471,53.9725739654,53.9725739654,52.8124059173,52.8124059173,53.6628320611,53.6628320611,51.8928817069,51.8928817069
2163,54.6993043258,54.6993043258,53.832204674,53.832204674,54.6993043258,54.6993043258,53.832204674,53.832204674,54.5404016656,54.5404016656,53.3730997963,53.3730997963,54.2267746058,54.2267746058,52.4420348037,52.4420348037
2164,55.2670882188,55.2670882188,54.3980193646,54.3980193646,55.2670882188,55.2670882188,54.3980193646,54.3980193646,55.1056878674,55.1056878674,53.9315036485,53.9315036485,54.788193302,54.788193302,52.9889498594,52.9889498594
2165,55.8320821419,55.8320821419,54.9612607983,54.9612607983,55.8320821419,55.8320821419,54.9612607983,54.9612607983,55.6682075916,55.6682075916,54.4873981469,54.4873981469,55.3468648584,55.3468648584,53.5334125239,53.5334125239
2166,56.429648652,56.429648652,55.556744692,55.556744692,56.429648652,56.429648652,55.556744692,55.556744692,56.2632200739,56.2632200739,55.0753001636,55.0753001636,55.9378448325,55.9378448325,54.1093349556,54.1093349556
2167,57.0249551982,57.0249551982,56.1501867222,56.1501867222,57.0249551982,57.0249551982,56.1501867222,56.1501867222,56.8559948104,56.8559948104,55.6612203303,55.6612203303,56.5266029397,56.5266029397,54.683322106,54.683322106
2168,57.6177492052,57.6177492052,56.7413369632,56.7413369632,57.6177492052,57.6177492052,56.7413369632,56.7413369632,57.4462807325,57.4462807325,56.2449131404,56.2449131404,57.1128899324,57.1128899324,55.2551338149,55.2551338149
2169,58.2077872007,58.2077872007,57.3299543626,57.3299543626,58.2077872007,58.2077872007,57.3299543626,57.3299543626,58.0338362373,58.0338362373,56.8261430368,56.8261430368,57.6964660823,57.6964660823,55.8245400491,55.8245400491
2170,58.794834482,58.794834482,57.915806412,57.915806412,58.794834482,58.794834482,57.915806412,57.915806412,58.6184287592,58.6184287592,57.4046838005,57.4046838005,58.2771007335,58.2771007335,56.3913202329,56.3913202329
2171,59.4157221442,59.4157221442,58.5351788667,58.5351788667,59.4157221442,59.4157221442,58.5351788667,58.5351788667,59.2367796652,59.2367796652,58.0165031803,58.0165031803,58.8913014974,58.8913014974,56.9908074589,56.9908074589
2172,60.034158327,60.034158327,59.1523282169,59.1523282169,60.034158327,60.034158327,59.1523282169,59.1523282169,59.8527060343,59.8527060343,58.6261731883,58.6261731883,59.5030961063,59.5030961063,57.5881990699,57.5881990699
2173,60.6498822223,60.6498822223,59.7669966258,59.7669966258,60.6498822223,60.6498822223,59.7669966258,59.7669966258,60.4659487435,60.4659487435,59.2334409385,59.2334409385,60.1122274907,60.1122274907,58.1832482237,58.1832482237
2174,61.2626423997,61.2626423997,60.3789352458,60.3789352458,61.2626423997,61.2626423997,60.3789352458,60.3789352458,61.0762584352,61.0762584352,59.8380636843,59.8380636843,60.71844839,60.71844839,58.775718363,58.775718363
2175,61.872196473,61.872196473,60.9879039229,60.9879039229,61.872196473,61.872196473,60.9879039229,60.9879039229,61.6833950796,61.6833950796,60.4398082132,60.4398082132,61.3215208988,61.3215208988,59.3653825575,59.3653825575
2176,62.5168648132,62.5168648132,61.6316810636,61.6316810636,62.5168648132,62.5168648132,61.6316810636,61.6316810636,62.3255631967,62.3255631967,61.0761165352,61.0761165352,61.9594256867,61.9594256867,59.9890181504,59.9890181504
2177,63.1588647722,63.1588647722,62.2730303887,62.2730303887,63.1588647722,63.1588647722,62.2730303887,62.2730303887,62.9650957275,62.9650957275,61.7100878148,61.7100878148,62.5947168653,62.5947168653,60.6103808995,60.6103808995
2178,63.7979278433,63.7979278433,62.9116864828,62.9116864828,63.7979278433,63.7979278433,62.9116864828,62.9116864828,63.601726017,63.601726017,62.3414620883,62.3414620883,63.2271300592,63.2271300592,61.229217559,61.229217559
2179,64.4337951592,64.4337951592,63.547393041,63.547393041,64.4337951592,64.4337951592,63.547393041,63.547393041,64.2351974591,64.2351974591,62.9699897159,62.9699897159,63.8564109776,63.8564109776,61.8452853255,61.8452853255
2180,65.0662171573,65.0662171573,64.1799026023,64.1799026023,65.0662171573,65.0662171573,64.1799026023,64.1799026023,64.8652630487,64.8652630487,63.5954307797,63.5954307797,64.4823149516,64.4823149516,62.4583511887,62.4583511887
2181,65.7350124753,65.7350124753,64.8484973439,64.8484973439,65.7350124753,65.7350124753,64.8484973439,64.8484973439,65.5316198311,65.5316198311,64.2567137315,64.2567137315,65.1443051706,65.1443051706,63.1066491679,63.1066491679
2182,66.4008771515,66.4008771515,65.5144154618,65.5144154618,66.4008771515,66.4008771515,65.5144154618,65.5144154618,66.1950857837,66.1950857837,64.9154313178,64.9154313178,65.8034313623,65.8034313623,63.7524600603,63.7524600603
2183,67.0635362764,67.0635362764,66.1773850653,66.1773850653,67.0635362764,67.0635362764,66.1773850653,66.1773850653,66.8553880002,66.8553880002,65.5713175606,65.5713175606,66.4594231221,66.4594231221,64.3955252614,64.3955252614
2184,67.722724801,67.722724801,66.8371434721,66.8371434721,67.722724801,67.722724801,66.8371434721,66.8371434721,67.5122638617,67.5122638617,66.2241169536,66.2241169536,67.1120203618,67.1120203618,65.0355967348,65.0355967348
2185,68.3781872004,68.3781872004,67.4934369669,67.4934369669,68.3781872004,68.3781872004,67.4934369669,67.4934369669,68.1654605791,68.1654605791,66.873583861,66.873583861,67.7609728382,67.7609728382,65.6724363682,65.6724363682
2186,69.071243485,69.071243485,68.1870568463,68.1870568463,69.071243485,69.071243485,68.1870568463,68.1870568463,68.8561713014,68.8561713014,67.560139854,67.560139854,68.4472300135,68.4472300135,66.3457420281,66.3457420281
